AGE,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
9,5.757873565,5.533602803,5.296062504,5.217170952,5.097848344,5.007481416,4.902489484,4.741122249,4.763898674,4.758863383,4.623909207,4.561743194,4.311011592,4.062223102,4.069062158,4.073776085,3.822737131,3.828689133,3.837632334,3.848255586,3.603705639,3.617683236,3.630225256,3.639975248,3.646669028,3.649444763
10,6.134282102,5.733690907,5.511988575,5.527054934,5.446292746,5.323467174,5.230057138,5.131920915,4.975155318,4.749032385,4.744040299,4.865189442,4.547366506,4.550171327,4.555537699,4.056172925,4.060836405,4.06461209,4.07094124,4.080409571,3.835929618,3.848704847,3.863594508,3.876925701,3.628150822,3.634801144
11,6.935659276,6.635770519,6.486001264,6.236956964,6.255348323,5.919100691,5.786883546,5.686085438,5.600985774,5.453130345,5.230086446,5.224595405,5.102418291,5.034296143,5.037390028,4.791119786,4.799143227,4.804652927,4.555981624,4.563038375,4.573623911,4.331386757,4.090115469,4.105890927,4.11999485,4.130983148
12,7.898749318,7.728252559,7.396840492,7.231591725,6.956564948,6.729357695,6.634257092,6.487055321,6.374456843,6.308757891,6.174005707,6.203343106,5.948965314,6.09975385,5.767858733,5.771404697,5.778088734,5.536088376,5.542406337,5.547521456,5.303532532,5.315776084,5.330307749,5.347886375,4.857179743,4.873775624
13,9.587741637,9.263170896,8.790798232,8.679562392,8.488342034,8.168519023,7.947082365,7.835695265,7.662422403,7.294572485,7.254551324,7.137012176,6.923521056,6.916286991,6.83768476,6.747073457,6.501178339,6.508648367,6.268735684,6.275832897,6.281620105,6.039597109,6.053490152,6.069994626,6.089940813,5.858536716
14,11.21435201,10.98802594,10.61928602,10.39491087,9.95608841,9.739469199,9.375042404,9.406441184,9.030943184,8.831866329,8.679527224,8.436774211,8.340498394,8.133317395,8.124886898,7.824499011,7.721151846,7.476682098,7.485226035,7.247707912,7.255868183,7.012139767,7.022815371,7.038934104,6.805970601,6.828277668
15,13.4605884,12.92124355,12.66374729,12.24242222,11.98723904,11.74652564,11.49351893,11.06567354,10.85588809,10.70468452,10.46948502,9.821712533,9.61108735,9.535825362,9.334866217,9.32524491,8.804366966,8.936661412,8.942144326,8.454998272,8.468919067,8.22905705,8.236636058,8.249133841,8.017458015,8.039110272
16,15.41041436,14.53979413,14.03260534,13.75622254,13.30340068,13.03002335,12.74873033,12.47600279,12.01295438,11.80692722,11.64294013,11.38792737,11.19256813,11.0200493,10.9697503,10.77609959,10.5203667,10.28166754,9.899225881,9.905256224,9.668590468,9.684436366,9.44662656,9.455300069,9.220402508,9.241428575
17,17.31885225,16.15592135,15.87373577,15.40666324,15.109336,14.61873377,14.32287268,13.99088779,13.69281191,13.18660388,12.98524704,12.56395233,12.52618978,12.0798057,11.93210632,11.89789662,11.70930194,11.45359527,11.48875538,11.33858112,11.09879282,10.86439872,10.88215981,10.64660813,10.65634406,10.17595719
18,18.55501496,17.69441741,17.38717654,16.57333631,16.42360216,16.11655948,15.6032504,15.29250949,14.9231266,14.60730894,14.31349216,13.87369341,13.6828953,13.38633068,13.15897309,13.0413803,12.54413061,12.3597861,12.34712863,12.15601878,11.99820272,11.76036781,11.7735216,11.54693275,11.55962739,11.32392709
19,20.02692227,19.02084346,18.4554137,17.64410483,17.41360915,17.01743862,16.71560625,16.19603683,15.87788845,15.48974249,15.16609359,14.85567235,14.66342629,14.2270784,13.92234118,13.91686839,13.58667007,13.58129118,13.16463453,12.91217331,12.73719973,12.5739019,12.33931669,12.11076017,12.13006339,11.90045392
20,20.65384533,19.70332774,19.23025149,18.94861162,18.17882888,17.70374284,17.33368746,17.03652411,16.78040049,16.19382441,16.04870783,15.71747833,15.39095391,14.96511702,14.76419472,14.68091939,14.43737114,14.12468625,13.89294427,13.7190759,13.70529828,13.30945697,13.14091843,12.90939517,12.92348341,12.70413508
21,21.19869915,20.15695048,19.72719752,19.52552963,19.00781761,18.26162558,18.07452369,17.44656988,17.15025392,16.89307344,16.56831388,16.16113396,15.83035702,15.50243752,15.31590227,15.11193878,14.79446505,14.55084345,14.47322625,14.24912374,14.07824454,13.82981591,13.92007238,13.50824536,13.51596484,13.29318475
22,21.46851821,20.87628834,20.11147151,19.70323522,19.52115605,19.02737151,18.30637284,18.1297799,17.51061923,17.21668135,16.96054065,16.63814718,16.2325884,16.14490899,15.57681287,15.39234744,15.18940148,15.09891479,14.85266489,14.78359658,14.56682763,14.16685536,14.15285313,14.01227142,13.83802243,13.61117337
23,22.19690996,21.17293346,20.83843188,20.58360576,19.95350593,19.55094692,19.32958959,18.37412302,18.20061829,17.8604772,17.83000817,17.30009993,16.97474563,16.80365297,16.46671933,16.12305113,15.94199885,15.73366777,15.40952487,15.38015345,14.87444615,14.89019057,14.72537182,14.48112741,14.58470065,14.40507058
24,23.0792672,22.23323591,21.69814842,21.39533654,21.15786411,20.54312683,20.17359129,19.96879875,19.03825918,18.87846203,18.55766593,18.51592237,17.96880615,17.63277479,17.43742507,17.08963514,16.72620125,16.54792002,16.33282671,16.22020371,15.95938882,15.69517284,15.49635038,15.33496601,15.32006357,15.2085561
25,24.53982305,23.59918783,23.24818589,22.96749288,22.48061645,21.78080847,21.41434618,21.32295453,20.88684551,20.500205,20.10774618,19.55180827,19.23046527,18.92021804,18.56772578,18.33733457,17.97297904,18.03698266,17.86327722,17.40588952,17.27173083,16.99494509,16.75797903,16.57711994,16.42096044,16.40502176
26,26.97135305,25.92187411,25.2296116,24.94727314,24.46531177,24.2793843,23.83449328,23.46316283,22.94512941,22.5341231,22.19908754,21.84041934,21.33100114,21.24417424,20.87629522,20.48898717,20.18604808,20.02214213,20.0154665,19.84846722,19.36714476,19.1936039,18.67004175,18.47638807,18.09778687,17.94883446
27,29.15791929,28.37633726,27.96771913,27.52491555,26.88123052,26.66243745,26.08325538,25.88535637,25.5038486,25.04824218,24.91560148,24.39963553,24.08381166,23.63328576,23.5092829,23.0768548,22.6503667,22.50567131,22.29672719,21.75886419,21.59775656,21.31997581,21.10741365,20.7714652,20.63157007,20.51441589
28,32.21766786,31.23863416,30.90897973,30.45669819,30.04909847,29.73606406,29.09654095,28.83751714,28.40761135,28.01311673,27.63321512,27.04616535,27.10253624,26.58043938,26.45908631,26.0292621,25.77788561,25.30307879,25.05829036,24.56594318,24.17816824,24.02489523,23.71683,23.23725678,23.08422506,23.00289527
29,35.60045542,34.6900129,33.97651845,33.64946117,33.37158063,33.00445451,32.35396596,31.97427441,31.80669071,31.38265365,31.20732457,30.68136795,29.89456042,29.53136003,29.05631268,28.7340414,28.52822868,27.95371268,27.93496345,27.35379397,27.05129252,26.80536378,26.43446512,26.09661547,26.00757498,25.3811474
30,38.83761052,37.70347887,37.20339864,36.75139783,36.43055618,36.32475629,35.55749461,35.22816447,35.10399559,34.32955669,34.14548567,33.72100784,33.51097364,33.01028087,32.48916084,32.07007182,31.56088292,31.30995954,30.90774541,30.34156461,29.90831677,29.78929889,29.45100847,29.31410629,28.7176245,28.57613413
31,42.41443617,40.9952665,40.74966014,40.20078544,39.79747507,39.26196332,38.89108552,38.5870596,38.36389281,37.81355639,37.35937368,36.94439281,36.50463445,36.13543561,35.67213884,35.23067283,34.86285568,34.42376974,33.86850746,33.6439963,33.27458931,32.9683883,32.32490483,31.90086469,31.3206969,31.36623303
32,45.99805481,44.55435015,44.26099232,44.00454714,43.40959461,42.83837347,42.30528552,41.87713163,41.8178571,41.03137548,40.73375372,40.60594396,39.96097928,39.5048107,38.74262146,38.31651393,37.70274652,37.63701024,37.00505736,36.66711425,36.11167536,35.69775572,35.06386124,34.61268636,34.33603533,33.98872295
33,49.59542363,48.2043866,47.84132775,47.32718601,47.06592782,46.42778518,46.12286558,45.58703214,45.30827426,44.84417194,44.16329152,43.66767534,43.39671991,42.75617586,42.28463164,42.0847587,41.46215054,40.94196665,40.4244568,39.60006556,39.22069511,38.84288304,38.37945223,38.11873394,37.60851624,37.23070816
34,54.25518928,52.92962057,52.26180655,51.81960523,51.31282754,50.82095821,50.12318317,49.64733841,49.32426853,48.75444264,48.53856476,47.9859962,47.29858025,46.67181855,46.27068822,45.77968526,45.20094585,44.62233775,44.19573185,43.73832206,43.25832166,42.82042121,42.08886011,41.56638878,40.94960477,40.61658294
35,59.39177424,57.58983167,57.17882395,56.55528165,56.25853924,55.31411391,55.03137676,54.47964314,54.05763206,53.50525474,52.85070216,52.67132873,51.81183743,51.38711093,50.88760172,50.4924778,49.51096247,49.04070138,48.27243205,47.95380367,47.3099801,46.91857661,46.42202261,45.58707131,45.00095904,44.4923026
36,64.7622517,63.11571514,62.69161252,62.06617157,61.73001206,61.1180817,60.40134577,59.65389652,59.23777105,58.65393626,58.09226328,57.56090515,57.20593593,56.72909493,55.89568865,55.30241163,54.67911223,54.14140943,53.3257108,52.86152594,51.92648514,51.356016,50.80336088,50.24497647,49.55134758,48.89368817
37,71.19151811,69.40700809,68.88713617,68.04322773,67.43536974,66.9341757,66.22427956,65.50758351,65.17777571,64.66333698,63.92621592,63.35337324,62.71592273,61.75430051,61.43501391,60.41774556,60.19905509,59.34829473,58.78469638,57.8638399,57.21979951,56.66418447,55.92526954,55.22432592,54.5954145,53.77742649
38,77.87897003,75.80575889,75.40132693,74.65907371,73.85266618,73.26502778,72.82757616,72.00162282,71.28060054,70.70004122,69.86948989,69.19652695,68.39268396,67.65375069,67.17011647,66.58853013,65.84563966,64.85889094,64.24896709,63.42499644,62.87859152,62.06131171,61.14736515,60.49066351,59.640743,59.19885926
39,85.15855651,82.83356245,82.07591084,81.18366683,80.67407673,79.90762229,79.33681634,78.50651035,77.78736189,76.83912782,76.23049087,75.51900271,74.47460152,73.87927774,73.24539577,72.37604244,71.5241619,70.59918504,69.99325817,69.15596898,68.53753946,67.65932331,66.42190317,66.13657202,65.06114472,64.58495667
40,92.80208517,90.14707803,89.25395012,88.07219109,87.38467743,86.66112812,85.93200799,84.92396827,83.919042,83.31263512,82.36031301,81.50257076,80.69769794,79.93666726,79.11036005,78.15637087,77.33002871,76.42364323,75.54352203,74.85634016,73.79166154,73.14769195,71.92286991,70.98828086,70.08559203,69.3374324
41,100.4430299,97.5,96.49977155,95.50126225,94.61435867,93.65960336,92.71711538,91.56901368,90.56736398,89.38755875,88.66976417,87.71256104,86.82737853,85.92794018,84.78952926,83.95244599,82.90097425,81.89839169,81.14775748,80.08321395,79.30112086,78.00741422,77.34015107,76.23476953,75.1162296,74.33353231
42,109.0754113,105.7262671,104.1380516,102.7939761,101.7004057,100.6482449,99.44699408,98.2826286,97.15921742,96.16445699,94.80935816,93.75911702,92.79761441,91.88673355,90.46290477,89.59922509,88.5321242,87.38906862,86.64250521,85.15495281,84.58011528,83.00035772,82.4135945,81.25632996,80.50256602,79.19983869
43,117.5931071,113.8401184,112.5482744,110.8402515,109.4125467,107.9654661,106.7389495,105.2830827,104.1145394,102.7912202,101.5778349,100.044679,99.11078693,97.92172271,96.54144695,95.25207548,94.44564917,93.14781394,91.91206147,90.98696975,89.87097898,88.4312634,87.66915764,86.61991532,85.67154971,84.56436774
44,127.6646116,123.0989526,121.261845,119.6252885,117.80812,116.0496099,114.7472861,112.8392053,111.7968031,109.9519996,108.6527398,107.2206098,105.9655657,104.4663252,103.0495317,101.8635493,100.4796708,99.07497003,97.98612156,96.86845802,95.98523304,94.58920537,93.19062244,92.3392333,91.06135639,89.855312
45,138.5538258,133.5804424,131.3525037,129.141641,127.6663522,125.5091793,123.6886827,121.7568127,120.3180704,118.5107522,116.4368532,115.3900657,113.5150475,112.0900358,110.4662298,109.043731,107.8266183,106.5546321,105.001783,103.6799803,102.6636592,101.3956558,99.95777065,98.83371681,97.45267586,96.41441349
46,150.7357914,145.1134843,142.8277687,140.5444076,138.2447485,135.9745887,133.7273633,131.5949176,129.7754283,128.0375265,126.1272765,124.2710273,122.5827856,120.9398172,119.3552091,117.3610902,115.9317093,114.6792799,113.0684271,111.592281,110.0357671,108.8924923,107.6773284,106.2266085,105.1578331,103.7350457
47,164.5317223,158.3467379,155.9511424,152.9827773,150.4571405,147.6165576,145.530986,143.4585997,141.0428226,138.8067887,136.7026799,134.6490555,133.0104359,130.9087474,128.8234612,127.3099076,125.5991849,123.9387605,122.4238144,120.8928239,119.0692351,117.9344991,116.4178173,115.2662683,113.6224568,112.3922671
48,180.0400042,173.4638564,170.3419598,167.0287396,164.0522226,161.5531256,158.694855,156.084413,153.4490481,151.009348,148.5982939,146.3129716,144.0759143,142.2059388,140.5917676,138.5155413,136.4075038,134.7347229,132.8418703,131.059713,129.5924036,128.090993,126.2771839,125.0238051,123.5110568,121.9195937
49,197.0331357,189.8243115,186.0132888,182.9989803,179.6096257,176.4639543,173.3524306,170.2563585,167.6111128,164.9285954,162.4992175,159.886147,157.5549716,155.0663794,152.9639281,151.1693693,148.8773946,146.8617397,144.754702,143.0728169,141.2377787,139.5899491,137.9858251,136.3682778,134.6985367,133.2672062
50,215.7069907,207.6812577,203.9707295,200.3756512,196.8628529,193.5778576,190.3067479,186.8632157,183.5895486,180.9400054,177.9901344,175.094193,172.7614461,170.045322,167.4756465,165.1377791,163.16775,160.8850933,158.748209,156.8449218,154.9262542,152.8076749,150.9542309,149.2622745,147.3976948,145.7223913
51,236.2878677,227.6195921,223.4335412,219.8763541,215.6532772,212.100196,208.459002,205.0877714,201.5723568,198.40601,195.5329192,192.5853395,189.2558919,186.4227928,184.2078127,181.7121321,178.9121335,176.997926,174.2745512,172.0273514,169.8549768,167.6977965,165.5111903,163.8670001,161.8846456,159.9883964
52,258.7882362,249.0981647,244.5077653,240.6078514,236.7938412,232.5759869,228.7959123,225.1814792,221.5470593,218.2577339,214.551924,211.4756877,208.3005129,205.3267178,202.4602059,199.4195717,196.9538405,194.3604061,191.8308462,189.1173995,186.7702862,184.5207815,182.3442606,180.0786846,178.1754658,175.917006
53,283.1124296,273.0756274,268.4493763,263.5938593,259.5733527,255.3037976,251.3002707,247.1104724,243.2647931,239.6350618,235.9425301,232.4548487,228.9584481,225.5787811,222.7399837,219.5638435,216.3332801,213.6026676,210.9908481,208.2980716,205.5948922,202.9331825,200.5776099,197.934077,195.8050652,193.6218182
54,309.6869823,298.9198369,293.803447,289.1936845,284.2977645,279.7395309,275.4446838,271.220374,267.0754362,262.9586921,258.9437365,254.8909227,250.9431522,247.7695202,244.4555599,240.7594446,237.7653586,234.7459252,231.4635,228.6061438,225.9782315,222.8317733,220.3158622,217.38231,214.937725,212.4942625
55,339.3340968,327.2986042,321.9422771,316.7666556,311.5310453,306.6043463,301.9308296,297.4054163,292.7347771,288.4505457,284.0293554,280.1189113,276.0086407,271.9220506,268.1295803,264.6545555,260.8945986,257.5432395,254.1658226,250.9650768,247.8593961,244.8501142,241.7111427,238.6678493,236.0317994,233.1127487
56,371.6831205,358.824438,352.7946184,347.0832242,341.599418,336.5551565,330.9772718,325.9753211,321.4391542,316.3170644,311.938934,307.5904555,302.9795595,298.8760119,294.4700751,290.5726951,286.7167163,282.6727767,278.9333266,275.5691872,272.14418,268.7850509,265.6235127,262.2677082,259.1646291,256.1106613
57,407.052006,392.6172697,386.5321642,380.2998886,374.1966973,368.5806249,363.0775768,357.2682556,351.9299124,346.9647579,342.029728,337.1623822,332.4166562,327.8090607,323.084052,318.4012853,314.1699563,310.449055,305.8951883,301.9927213,298.3017835,294.827397,290.9845656,287.444075,284.0944603,280.7123765
58,446.1585279,430.5018341,423.2417305,416.7361419,410.0116749,403.8989187,397.6651013,391.6680376,385.6306326,379.9583713,374.7912432,369.39462,364.0661206,359.0986042,354.1057428,349.0401396,344.138922,339.8474903,335.5357337,331.0094626,326.6588661,322.7785001,318.9593809,315.0801291,311.1658027,307.5942306
59,487.8036217,470.8408745,463.9266508,456.2981851,449.291524,442.2230358,435.3919564,428.920195,422.3929608,416.3471721,410.1298209,404.341096,398.6912198,392.9360264,387.9178316,382.3799499,377.040397,372.2322094,367.1704384,362.539293,358.0763301,353.7518422,349.2956543,344.8217115,340.9014824,336.6140095
60,532.1820533,514.2570665,506.1437098,498.302855,490.5314211,482.752476,475.3115732,468.3809995,461.4129003,454.5493129,447.8566859,441.513441,435.5326975,429.406187,423.4638587,417.7051401,412.3139628,406.5155341,401.1110703,396.2735334,390.8350326,385.9350425,381.3670581,376.5479379,372.0739594,368.1079298
61,578.1994719,559.0479293,550.5841041,542.0829179,533.7916418,525.3777736,517.7357597,509.6483606,502.3640986,494.8755018,487.8729188,480.7418755,474.05682,467.6656452,461.2703765,454.9305159,448.6223917,442.7264988,436.9381319,431.1968597,425.597317,420.6109539,415.0333133,410.2000524,405.1899611,400.4369649
62,627.1855736,607.0118902,598.2271164,589.069034,580.3823221,571.3538247,562.7463378,554.4532294,545.8759176,538.1950952,530.3620401,522.7724465,515.2006826,508.1679118,501.36866,494.6959422,487.9796656,481.5212927,475.1709028,469.2226372,462.9527079,457.1050515,451.5841142,446.1222584,440.4744517,435.1963883
63,681.048076,658.6065767,649.3687622,640.6844055,630.9997582,621.7752835,612.1907755,603.0661743,593.9977429,585.2975432,576.9264828,568.9006742,560.6838927,552.6809895,545.3012844,538.1059722,530.7080711,524.1073656,517.206602,510.4781152,503.992312,497.2643056,491.2003741,485.1712038,479.0886065,473.3587916
64,740.6057702,715.8972457,705.9984846,696.4861782,686.6908506,676.8922843,667.001226,657.0074779,647.5102388,637.9862969,628.5721441,619.6378032,610.902,602.4427491,594.0165973,586.2914285,578.4961083,570.7927151,563.4870756,556.0661512,549.0469363,541.8866468,535.0396447,528.8048531,522.5624553,515.6581271
65,808.8485811,781.4439537,770.4014368,759.9096611,749.5841908,739.0211929,728.9049517,718.1227607,707.5767063,697.1039216,686.9373099,677.3368005,667.7087037,658.7958324,649.3787891,640.5412606,632.2548669,624.0995372,615.8501785,607.9268583,600.0791848,592.4684656,585.2738775,577.49799,570.9029541,564.2450612
66,887.4896641,857.1120922,844.3785606,832.8721284,821.3986022,810.838041,799.2422732,788.0078136,776.6006295,765.6016225,754.490144,743.6333535,733.3777875,723.104354,712.9767716,703.6105816,693.5131151,684.8839171,676.1802272,667.585403,658.7130129,650.5052257,642.495393,634.2990538,626.5160926,619.1398515
67,978.7182187,943.8304089,929.9607912,915.8195531,903.6895641,891.131371,879.5160232,867.4861591,855.6633802,846.470944,837.835334,825.5664095,813.9987659,802.6551145,791.8832533,780.9029897,770.3536674,760.1537106,750.3270614,741.1595452,731.5220201,722.1806231,713.5308032,704.383073,695.8612341,687.0206924
68,1083.378279,1044.516977,1027.044366,1011.808319,997.4628018,984.1982151,970.7058418,958.3150252,945.2457932,938.750447,931.8752227,918.964611,905.5973141,893.2462137,880.7671152,869.0643872,857.4880709,846.0806914,834.703174,824.1055338,814.2828641,803.7837308,793.8880546,784.1495085,774.7601502,764.9779792
69,1202.773369,1158.924096,1139.446176,1121.101614,1104.656812,1088.679403,1074.345339,1059.755128,1046.283281,1039.49782,1031.984719,1017.467312,1003.538182,989.7519799,976.0016555,962.7510942,950.0209851,937.5467452,925.2176934,912.8424982,901.6667549,890.7163099,879.5394164,868.868529,858.1851335,847.8932652
70,1336.559511,1288.20982,1265.585861,1244.998153,1225.038998,1207.187182,1190.162567,1174.51024,1158.657357,1148.198342,1136.698115,1120.683135,1105.421939,1090.669914,1075.135574,1060.944725,1046.637531,1032.828872,1019.404088,1006.332548,993.1320438,980.8832265,969.2064994,957.3112876,945.587668,933.9137136
71,1485.20654,1431.992949,1407.600599,1383.315039,1361.132394,1339.632429,1320.472745,1301.783977,1284.868675,1268.186152,1252.254459,1235.613142,1218.618963,1202.071982,1186.056336,1169.872932,1154.440562,1139.055261,1124.43699,1110.322862,1095.933296,1081.675157,1068.54878,1055.92152,1043.025073,1030.341108
72,1651.106445,1592.10462,1565.562109,1539.295067,1513.329802,1489.311566,1466.346618,1445.963846,1425.556092,1407.407519,1388.828804,1371.4375,1353.429177,1335.142775,1317.533445,1300.1069,1282.648736,1265.821196,1249.03955,1233.203117,1217.792843,1202.552759,1187.033375,1172.786805,1159.037679,1144.83198
73,1838.282201,1772.261159,1743.208317,1714.189281,1686.418602,1658.367002,1632.357341,1607.720915,1585.289699,1563.437875,1543.443957,1523.338403,1504.448491,1485.260871,1465.254689,1446.46191,1427.596973,1408.059801,1389.916056,1372.081195,1354.958308,1337.956516,1321.469413,1304.434142,1289.48355,1274.369903
74,2048.366339,1977.024809,1944.298827,1912.623449,1881.674301,1851.230107,1821.251113,1793.405205,1766.595289,1742.543171,1718.593762,1696.667515,1675.070664,1654.312367,1633.166956,1612.106113,1590.785953,1570.693511,1550.055206,1530.292842,1510.427303,1491.895307,1473.662207,1455.466576,1437.347861,1420.469377
75,2289.025592,2209.195709,2174.500343,2139.261245,2104.794215,2071.42257,2038.272176,2005.593014,1975.57602,1946.394781,1920.251903,1894.466376,1870.445012,1846.73359,1824.336205,1801.237895,1777.955234,1754.918423,1732.91653,1710.243504,1688.776618,1667.328004,1647.194591,1627.08989,1607.159882,1587.210195
76,2561.236864,2475.270102,2436.739645,2399.374299,2360.539999,2323.047351,2286.676602,2251.086433,2215.809589,2183.368975,2151.629106,2122.906664,2094.571377,2068.871298,2042.647533,2017.557739,1992.451383,1967.429571,1942.246236,1918.105669,1893.179105,1870.050872,1846.597295,1824.335076,1802.580467,1780.592893
77,2876.441936,2778.366285,2737.842258,2696.103055,2654.58077,2612.363647,2571.513968,2532.063033,2493.630088,2455.024751,2419.210841,2384.975948,2353.762181,2322.727921,2293.751815,2265.195429,2237.884917,2210.626081,2182.465043,2154.968915,2128.691288,2101.78254,2076.164864,2050.494439,2025.769296,2001.567853
78,3241.522713,3127.536925,3079.710145,3036.592725,2989.86394,2944.990347,2898.778184,2854.504363,2810.790587,2768.662521,2727.301886,2688.64802,2650.338177,2616.357678,2582.101165,2550.432204,2519.012746,2488.936301,2458.684779,2427.709503,2397.611703,2368.556016,2338.770606,2310.836382,2282.111975,2255.548078
79,3667.829243,3535.364843,3478.674186,3426.54721,3378.491387,3327.585646,3278.617181,3227.854521,3178.890505,3132.087059,3085.732464,3039.777008,2997.629426,2955.824442,2918.793244,2880.684541,2845.792929,2810.497054,2777.711335,2743.717132,2709.803309,2676.944855,2644.596766,2612.028232,2580.625087,2549.143321
80,4161.151815,4010.648915,3943.233396,3880.539357,3823.38116,3769.879941,3714.773219,3660.059645,3604.512431,3551.687227,3499.577249,3449.299268,3398.995251,3352.56967,3306.79129,3265.254778,3223.203292,3184.080659,3145.494865,3108.58259,3070.984694,3033.93109,2997.447871,2961.770698,2925.529905,2890.848693
81,4729.795558,4558.113815,4481.144298,4406.740402,4338.616749,4275.018464,4216.108449,4154.642438,4094.81479,4033.906215,3975.203973,3918.04912,3862.960481,3807.41594,3756.444098,3706.2828,3660.212274,3613.677058,3570.61899,3527.514978,3486.989925,3444.859492,3403.400361,3362.384544,3323.372445,3282.751234
82,5385.651622,5190.111359,5101.48223,5016.227605,4935.512432,4859.49282,4790.105288,4724.442708,4657.179191,4590.720433,4523.779594,4457.979818,4395.984058,4335.316728,4274.64926,4218.354978,4162.870374,4111.341446,4060.322122,4012.097691,3964.466303,3918.146434,3872.277192,3825.281733,3780.303745,3736.500227
83,6132.808576,5917.691941,5816.701904,5719.131295,5626.120498,5536.154179,5452.799597,5376.537495,5303.760315,5228.668386,5155.760932,5081.303488,5009.856899,4940.617986,4873.891497,4807.304516,4744.696539,4683.260495,4626.951995,4569.664004,4516.017002,4462.285288,4411.029722,4359.607304,4308.002964,4257.210554
84,6989.328727,6748.203792,6641.253071,6530.231719,6423.524919,6319.780672,6221.977812,6129.524338,6043.65514,5964.495935,5880.553767,5799.251426,5717.545756,5638.28999,5562.538999,5488.774564,5415.078429,5346.455646,5278.134677,5215.099709,5151.369982,5091.951791,5031.298077,4974.336149,4916.431303,4858.634453
85,7959.666442,7699.688891,7581.35035,7463.055669,7340.24013,7223.08677,7109.381474,6999.686019,6898.405039,6804.083877,6715.186983,6623.720372,6532.956037,6442.149701,6355.201617,6270.564671,6189.031383,6107.76294,6032.33447,5956.424146,5886.544502,5815.873129,5748.639539,5681.825484,5616.754044,5552.231018
86,9048.103201,8768.021581,8648.916818,8519.852437,8388.826929,8253.99468,8124.332436,7998.678996,7879.309902,7767.082636,7662.244098,7564.037704,7461.402856,7361.752556,7260.96785,7163.652358,7071.50623,6981.458296,6892.139646,6807.818917,6724.288466,6646.451595,6567.491179,6492.379554,6417.206996,6344.461733
