AGE,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
9,5.757873565,5.533602803,5.548269949,5.465634821,5.097873095,5.007517237,5.147664431,4.990717266,4.763946453,4.75897066,4.880930973,4.562147859,4.565005681,4.570465146,4.323961359,4.07432589,4.078157896,4.084539762,4.09417629,4.105595927,4.119337199,3.876910671,3.890394616,3.900906571,3.908183737,3.911230708
10,6.134282102,5.994313221,5.76253351,5.527082705,5.446333194,5.323492937,5.230094439,5.131983622,4.975229576,4.999031438,4.993838851,4.865338941,4.800422437,4.803395748,4.809134318,4.563819308,4.569055564,4.573339211,4.326024473,4.33618714,4.092453643,4.106117474,4.12204871,4.136328207,4.147457673,4.155169615
11,6.935659276,6.635770519,6.486018091,6.486451425,6.255379627,6.165775507,6.028032764,5.923047764,5.844578058,5.701084693,5.479206412,5.473521838,5.357703229,5.286489997,5.037859514,5.04383089,5.052444373,5.058232906,5.062945065,4.817273221,4.828560682,4.841911587,4.85800561,4.876784197,4.893615377,4.648496212
12,7.898749318,7.728252559,7.396840492,7.231610402,7.205049497,6.978627952,6.880037939,6.727365119,6.610610266,6.551497806,6.421076938,6.451572881,6.197007837,6.354120202,6.019193704,6.022894528,6.029976521,6.040235519,5.795151474,5.800559124,5.809525854,5.823072278,5.839126974,5.603732086,5.625339598,5.644651244
13,9.587741637,9.263170896,9.065510677,8.942579434,8.488363868,8.4161124,8.195489749,8.080659676,7.901948788,7.765281427,7.496496597,7.383261408,7.170913785,7.163509576,7.091183759,6.997629553,7.001934284,6.759742479,6.77123629,6.778869511,6.78518969,6.543934339,6.559138836,6.577174926,6.598842411,6.369434866
14,11.21435201,10.98802594,10.89874092,10.39493931,10.21811751,9.995796639,9.621848999,9.6540747,9.275158563,9.070673677,9.148841088,8.91904759,8.58599673,8.626415811,8.371363535,8.329620763,8.220089151,8.225170267,7.985157588,7.998690215,8.007657322,7.764665512,7.77652768,7.794555629,7.815897788,7.588606466
15,13.4605884,13.21490818,12.95155973,12.52069392,12.25970969,12.00762223,11.74899048,11.31171648,11.10274978,10.94815925,10.70758073,10.52348491,10.0918842,10.02508717,9.826416355,9.816384527,9.559435792,9.434102792,9.439938392,9.450832046,9.217646062,9.227945211,9.236537746,9.000585038,9.021380672,9.045976174
16,15.41041436,14.82488814,14.32499317,14.04285076,13.58063014,13.30155438,13.00901004,12.73071233,12.50346297,12.29906404,12.12829799,11.86262135,11.65925138,11.49951247,11.45762993,11.26625341,11.25478634,11.0345381,11.13781436,10.89699614,10.90955975,10.67948868,10.19408544,10.20354835,10.21901085,9.992755252
17,17.31885225,16.43447172,16.15724114,15.69744626,15.39450559,14.89468218,14.59323387,14.25012598,13.94652396,13.91946491,13.47552049,13.28911682,12.99915269,12.77713311,12.40980518,12.38394604,12.1976061,12.18524002,12.23872507,12.079483,11.84014327,11.85373967,11.62616679,11.63897869,11.64973943,11.41905319
18,18.55501496,17.96251464,17.93919991,17.13524059,16.71187999,16.39944525,15.87716549,15.56096612,15.18061718,15.11119954,14.55648218,14.36083921,14.16343888,14.09123842,13.85209426,13.51612509,13.50958517,13.32969796,13.07412667,12.90109697,12.73437682,12.74202184,12.51123865,12.53192877,12.54567795,12.31094997
19,20.02692227,19.28140296,18.98276128,18.18714847,17.69021123,17.58488607,17.27298561,16.73613061,16.4073685,15.99784664,15.91224397,15.57494303,15.3850222,15.17609007,14.8509797,14.60197081,14.29003141,14.29677727,14.12273857,14.1085883,13.96292232,14.02656826,13.79286981,13.80837369,13.58827526,13.60302959
20,20.65384533,20.20214617,19.74310882,19.20833122,18.44641117,18.24872191,17.89313882,17.58637935,17.0470739,16.71651147,16.55056197,16.2090476,15.86512278,15.67830028,15.46794035,15.36972211,15.11490713,15.05162708,15.07112866,14.90260086,14.6515299,14.52060231,14.33760275,14.34593305,14.12243432,14.14525499
21,21.19869915,20.65465296,20.22047718,20.03283864,19.26487794,18.79124646,18.34463912,18.00082804,17.69509179,17.42134986,17.08647179,16.65881382,16.56143256,16.20777903,16.02346967,15.81022154,15.47802632,15.44717904,15.39304533,15.41809313,15.25246943,15.23745225,14.88147029,14.93246614,14.94114257,14.72000532
22,21.46851821,21.12189174,20.84735931,20.43318349,20.02194906,19.78871739,18.82980601,18.39678669,18.05832017,17.75518028,17.48285962,17.15057307,16.9709342,16.62740751,16.50757779,16.55920674,16.11089822,16.00117192,15.74043796,15.69439153,15.72412485,15.56154533,15.54637984,15.43882484,15.2478181,15.25662225
23,22.19690996,21.6434431,21.32309825,20.82601799,20.43465718,20.04625488,19.83205513,19.15099003,18.72866647,18.40230137,18.36283362,18.07529134,17.735393,17.29134702,17.18331977,16.81504601,16.63609015,16.64690322,16.30381375,16.26023406,16.22787543,16.26608567,16.10735784,16.09184304,15.76270309,15.80193667
24,23.0792672,22.92802453,21.93156419,21.87628839,21.39860308,21.0213259,20.66608769,20.46852964,19.81069211,19.40347427,19.36525013,19.04565402,18.73961941,18.38920629,18.16473232,18.03987287,17.6438778,17.46837305,17.46839808,17.11016055,17.05391442,17.04200181,17.09327687,16.93891005,16.92271806,16.61452203
25,24.53982305,24.04445553,23.93889138,23.19964922,22.95914707,22.49923407,22.1287369,21.81372549,21.63344979,21.26978026,20.89192866,20.62407928,20.28504439,19.94385039,20.07417407,19.78597368,19.62945269,19.40834239,19.23878539,19.2159877,18.82321678,18.73973128,18.32394045,18.3959211,18.24771732,18.00241551
26,26.97135305,26.36122791,25.89366336,25.40537015,24.92720909,24.75580422,24.3117626,23.93796039,23.67817214,23.27787092,22.96562811,22.88145068,22.66545784,22.55672623,22.15048069,21.98955496,21.62926006,21.43698469,21.15458543,20.99100353,20.94580442,20.73983858,20.62612222,20.48226837,20.5889806,20.45087359
27,29.15791929,28.82320872,28.40483887,27.9656221,27.565154,27.35242333,26.79512518,26.36106826,25.9771236,26.02200197,25.65680812,25.67182009,25.12104068,24.96272189,24.5557435,24.34648086,24.14566056,23.94403799,23.70688896,23.57445391,23.64611766,23.1181957,23.08872116,22.93808772,22.63128642,22.54687213
28,32.21766786,31.90803346,31.35385269,31.10961244,30.7075794,30.41780213,30.24276694,29.31102544,29.11876669,28.95596104,28.60418833,28.52288347,27.86425548,27.87255018,27.51970702,27.33285956,27.29643933,27.04204666,26.73133103,26.44017034,26.21492624,26.06775804,25.73409297,25.65193179,25.46115986,25.43988886
29,35.60045542,35.12912699,34.64295549,34.31389912,33.80549058,33.66090788,33.4862842,32.88895182,32.51450194,32.32771335,32.14755022,31.89114489,31.36685993,31.04798302,30.85864171,30.58208786,30.34641601,29.97126285,29.66874842,29.73563828,29.38665846,29.28712876,29.14970975,29.0008321,28.85308969,28.61248795
30,38.83761052,38.3727714,38.29778387,38.08026745,37.53509255,37.19035516,36.86740496,36.35883232,35.7893897,35.74178909,35.3245799,35.12810635,34.71883171,34.48018673,34.25507183,33.86921096,33.66857236,33.38366762,33.17303886,32.81256746,32.99848183,32.58659597,32.15394319,32.0253677,31.84021999,31.63573092
31,42.41443617,42.11535575,41.41796404,41.07534376,40.68294279,40.36589589,40.18858385,39.67873307,39.49447077,39.18236429,38.53627932,38.12329828,38.14543004,37.58402197,37.63036233,37.24769719,36.91777591,36.79349911,36.45860268,36.15964483,35.7448361,35.34599938,35.35393475,34.82778223,34.7073539,34.48812941
32,45.99805481,45.67380618,45.15565848,44.67187839,44.50135576,44.16483199,43.4087073,43.17407138,42.69120104,42.61229128,42.10190938,42.01700398,41.84454516,41.37853646,41.15305567,40.51764959,40.22121669,39.94663539,39.37307564,39.25538729,39.12735956,38.9051404,38.62495172,38.33687659,38.15928584,38.04909459
33,49.59542363,49.34667064,48.95966305,48.44436656,47.95492237,47.73727496,47.44916594,47.13100989,46.6053102,46.58843148,45.74436561,45.49067953,45.51164828,44.87460368,44.85923662,44.25454541,43.90709746,43.46018432,43.50156926,43.01690118,42.58267814,42.35944622,41.83251001,41.91645837,41.56473824,41.50238639
34,54.25518928,53.60820545,53.40350341,52.93758949,52.42996138,51.93208437,51.65114771,51.19508527,50.64880012,50.48363974,50.2835798,49.79333513,49.34975445,49.25675081,48.62493614,48.12179018,48.09305043,47.55604602,47.46829482,47.07224695,46.67634283,46.18359657,46.1078347,46.00466689,45.45890409,45.03861365
35,59.39177424,58.71904405,58.30923557,57.92487554,57.37670149,56.87780974,56.58694195,56.00849063,55.60655275,55.27112579,54.79676656,54.63517417,54.07098168,53.66685617,53.47405453,53.08304443,52.78881438,52.17487479,51.93931147,51.47934046,51.15730616,50.86269955,50.56081227,50.10923814,49.68736318,49.47740966
36,64.7622517,64.46338165,64.27090298,63.64718694,62.87123356,62.45922026,61.96511899,61.87494386,61.42017827,60.64435175,60.29856593,59.93853067,59.60519174,59.21389613,58.63016749,58.35775648,57.73922759,57.6528296,56.94042518,56.77201164,56.45528553,55.96964861,55.53278071,55.15641612,55.07441931,54.80859389
37,71.19151811,70.75471698,70.23441015,69.62227102,69.01645907,68.53112303,68.23503178,67.51788221,66.95651596,66.84681193,66.13829518,66.00093721,65.52599701,65.02473767,64.3713552,64.06237222,63.49027849,63.34831013,62.99771108,62.44056139,62.34960593,61.44539636,61.30691006,60.74077565,60.53861333,60.0528465
38,77.87897003,77.44860815,76.97322431,76.45474204,75.65718738,74.84675578,74.65302276,74.01363456,73.51499706,72.92329312,72.70748299,72.29175896,71.9217175,71.32759839,70.87757747,69.97664445,69.71932861,69.32295363,68.95467989,68.57334783,67.93771816,67.19366627,67.18391597,66.6402829,66.20610248,65.91669263
39,85.15855651,84.84775242,83.71880331,83.20447106,82.47053023,81.93842912,81.59603651,80.78867957,80.24698238,79.5210029,79.12058687,78.57716561,78.01326225,77.41129589,76.70677972,76.30401607,76.03998173,75.38412982,74.92899307,74.56859255,74.15629722,73.44170385,72.77471237,72.67824339,71.98027434,71.67764939
40,92.80208517,91.93977561,91.01571781,90.18325941,89.62972839,88.90600821,88.18867878,87.40953507,86.88462881,86.21909229,85.48882801,85.05859407,84.19257256,83.47714235,82.86397231,82.6963311,82.1290099,81.61585911,81.01107265,80.49579796,80.14313282,79.46763675,78.90605982,78.55870317,77.88035224,77.27748611
41,100.4430299,99.75,98.29330569,97.51549127,96.72731446,95.90714038,95.18871443,94.27859437,93.50669249,92.81175252,92.02553096,91.29034449,90.38797042,90.07999495,89.21579318,88.59002274,88.09253809,87.57223895,86.79569844,86.23770971,85.88280858,85.06858801,84.59891839,83.70478832,83.42383076,82.8870745
42,109.0754113,107.6887036,106.6377638,105.3548117,104.217546,103.2306995,102.1443595,101.2041503,100.3209822,99.33148335,98.23629467,97.78567785,96.60072295,96.11466435,95.48813141,94.68967112,93.83254297,93.4458703,92.53788405,92.15533343,91.41929015,90.75535117,90.18167508,89.45106398,88.93555409,88.48395864
43,117.5931071,116.2468862,115.0025624,113.0923775,111.9757846,110.7365487,109.5588967,108.4322909,107.4879944,106.4072699,105.1997274,104.1587306,103.3655051,102.1751737,101.6607918,100.9363807,99.76314512,99.33400069,98.6224086,98.19309498,97.55406777,96.41243652,96.13461653,95.33346216,94.80737448,93.9650244
44,127.6646116,125.6394563,124.1520189,122.5723023,120.8116848,119.1273538,117.5222395,116.3657819,115.1749752,113.7785104,112.724225,111.5237867,110.768041,109.3956614,108.6449547,107.6546677,106.6069088,105.7216327,105.0599094,104.4492135,103.8526509,102.9566312,102.3161797,101.7509348,100.9562738,100.1664394
45,138.5538258,136.4555182,134.1260854,132.5154732,130.3713869,128.7658072,127.025832,125.2887416,123.6154716,122.3419749,120.9409204,119.9172953,118.7252468,117.3538081,116.2933176,115.3143206,114.5115098,113.3424268,112.7581931,111.8617398,111.1156572,110.3589708,109.4586181,108.8768671,107.8097777,107.4911244
46,150.7357914,148.5179062,145.9273017,143.5521542,141.3825191,139.4185829,137.737438,135.9593247,133.814866,132.2768355,130.6367927,129.4543321,128.2421933,126.6086565,125.3094358,124.088136,123.1021291,122.038328,121.171645,120.0206568,119.3279398,118.6486117,118.1741657,117.3135204,116.3485603,115.7422292
47,164.5317223,161.8364732,159.1479203,156.5292945,154.1621472,151.7215345,149.7161886,147.226343,145.1592087,143.8576186,141.8863153,140.2878141,138.875356,137.2533799,136.0794037,134.4118119,133.4517095,132.2349374,130.9029535,130.0977147,129.0534283,128.1213087,127.4822155,126.8661985,126.2999399,124.961304
48,180.0400042,176.8651085,173.6196312,170.8699686,168.0479025,165.49642,162.8082866,160.5232814,158.4724751,156.1567548,154.4122355,152.4431295,150.6228321,149.2030741,147.8495985,146.2365494,144.6606899,143.7167377,142.489945,141.548774,140.1204731,139.4157972,138.6808615,137.6166053,137.0873394,135.9677363
49,197.0331357,193.8631267,190.271493,186.7195705,183.8849527,181.1321756,178.2282222,175.3413323,173.040276,170.9608624,168.4243886,166.4660119,164.4010777,162.7487046,161.0964417,159.5684226,158.1923705,156.7246593,155.5378032,154.2995125,153.0774437,152.0982045,151.096163,150.1159937,149.2554994,148.8258509
50,215.7069907,212.1044894,208.4456653,204.8583117,201.6855147,198.5050356,195.4318091,192.4467537,189.6523922,187.3660357,184.7888787,182.3147064,180.3648495,178.3170247,176.5262681,174.8628,173.1669969,171.5787955,170.2317473,168.7724203,167.742999,166.4524137,165.237439,164.3914102,163.600621,162.6881688
51,236.2878677,232.2349202,228.2917328,224.578224,221.0022388,217.5943373,214.46921,211.3382764,208.0992217,205.2117028,202.9617195,200.4058093,198.0344948,196.0611811,193.6784843,191.9140225,190.0142679,188.381206,186.8066664,185.3682087,184.0503115,182.782756,181.4149479,180.5895628,179.4845222,178.4401994
52,258.7882362,254.3050661,249.9808313,246.118255,242.3673987,238.586646,235.1875593,231.857572,228.7111208,225.7378154,222.5914663,220.1631074,217.6534457,215.1644856,213.1428888,210.8060397,208.9939302,207.0783978,205.5143725,203.7303893,202.2136352,201.0027805,199.4943465,198.2620434,197.5771718,196.4510782
53,283.1124296,278.5497726,274.0954745,269.5114395,265.5312528,261.9704146,258.1937542,254.4083199,251.2557441,247.9432485,244.8479902,241.9798881,239.1614586,236.7264119,234.159603,231.8045988,229.6494614,227.7202102,226.2377295,224.2988121,222.7574432,220.952607,219.8116731,218.5064703,216.9534928,215.7228791
54,309.6869823,304.9542676,300.3582574,295.4944412,290.8775121,286.999049,283.0016139,279.2205361,275.5090056,272.0625015,268.852802,265.6995574,262.692257,259.7482611,257.163251,254.5454078,252.3363189,250.0097108,247.9032456,246.4033334,244.7695219,242.7929341,241.3910157,239.3916898,238.2894176,236.855784
55,339.3340968,333.9285556,329.0876563,323.9905149,319.1228728,314.4883229,310.2927194,306.2915149,302.2812588,298.4713516,294.901678,291.6439981,288.0396089,285.1881466,282.3938308,279.6918113,277.0674583,274.716943,272.337576,270.1995007,268.454559,266.6811676,264.9487342,262.8253265,261.2910244,259.9410651
56,371.6831205,366.3762279,360.5698687,355.1363845,350.1380535,345.0334802,339.9690091,335.6654067,331.6699712,327.6420301,323.7843759,320.0351006,316.8099163,313.3108141,309.7568554,307.1459661,304.3584431,301.5145307,298.9888556,296.6777291,294.4282506,292.4346655,290.7544181,289.040327,287.3543448,285.7771926
57,407.052006,400.9606846,394.8203063,389.0143416,383.389077,377.8152974,372.8779677,367.5967303,363.3940234,359.2059997,354.9417781,350.6364814,347.102075,343.3005447,339.9512853,336.4648324,333.824446,330.9800617,327.9547887,325.4721947,322.8574303,320.6511825,318.8575479,317.0527288,314.9018237,312.7495418
58,446.1585279,439.5112051,432.3593099,426.003218,419.9028613,414.0300264,408.6735042,403.2309114,397.9519308,393.4322473,388.8513448,384.5622339,380.2971944,376.4850303,372.6275857,369.071093,365.4983237,362.3692341,359.4930693,356.8397301,354.1069286,351.5313674,349.2715939,347.2237982,345.0704386,342.7095502
59,487.8036217,481.0548829,473.4921327,466.6848834,460.0167258,453.3111814,447.5708208,441.300705,435.9562308,430.6908875,425.6436923,421.3293091,416.5805106,412.1829373,408.2601163,404.1963503,400.511321,396.9296611,393.8443767,390.7274448,387.4657175,385.2194949,382.2968959,379.9048758,377.8258748,375.5572536
60,532.1820533,525.1107332,517.1944016,509.4233519,501.9728954,495.1956301,488.5186903,482.2073798,476.0516648,470.3608932,464.9021371,459.7508267,454.8456045,450.0620139,445.776154,441.4862283,437.4796836,433.7189398,430.1818529,426.6654683,423.5737735,420.5046055,417.6874676,415.0594338,412.4610251,409.8902853
61,578.1994719,570.8455835,562.5751365,554.2404159,546.7424187,538.8616548,531.6967237,524.5606636,518.0885894,512.2418487,506.3976394,500.5335227,495.0617964,490.2169139,485.3929841,480.8073809,476.3343195,472.201808,468.405096,464.2156833,461.0170171,457.7143083,454.5970244,451.9582938,448.8159699,446.2103599
62,627.1855736,619.2354706,610.9475339,602.742936,594.4284923,586.1699448,578.0697077,570.8953048,563.4305355,556.7361097,550.504287,544.2724101,538.4346566,532.8577558,527.6513826,522.7826034,517.9290018,513.6678996,509.2533678,505.2599648,501.4664131,497.8811164,494.4015543,491.0206271,488.0117184,485.2168365
63,681.048076,671.8893984,663.3971065,654.8967247,646.3953393,637.5009961,628.9136608,620.7611749,612.9765447,605.5520276,598.7864712,592.09713,585.8695232,579.4294948,574.1862069,569.0753349,563.497815,558.4365578,554.096956,549.7174999,545.6422357,541.6257188,537.9420565,534.0679975,530.9990026,527.8181026
64,740.6057702,731.0693223,721.110059,712.0889719,703.2555107,694.3249057,685.2214638,676.1918411,667.8825554,660.2735049,651.8228819,645.1203449,638.3175788,631.8341214,625.0210825,619.4704773,614.2610499,609.0586724,603.8872699,598.6946999,594.4819702,589.9965723,586.1304824,582.410003,578.4567361,575.0026681
65,808.8485811,797.6097688,786.9130481,776.9125211,767.6666262,758.2858095,748.7091905,739.4240115,730.3039799,721.2212779,713.343454,705.2826288,697.3681853,690.3292542,683.5280379,676.8008087,671.1748637,665.6862158,659.9664694,654.7910012,649.719394,644.9607405,640.7440217,636.0055057,632.325411,628.6264422
66,887.4896641,874.9147554,862.5401181,851.6391634,840.9303479,831.4886572,821.3015635,811.0723217,801.6037224,792.237636,782.7177894,774.287366,765.7019069,758.2066744,750.7529033,743.5472051,736.5107884,730.3862113,724.8891632,718.8538498,713.1543586,708.263182,703.4236605,698.8067886,693.932363,690.1623723
67,978.7182187,963.2531045,950.0899027,936.6378275,925.3683408,914.1335952,903.9716107,893.2741143,882.9021823,875.3036007,867.7605601,858.0511513,849.0535465,839.9818345,832.158017,824.4634493,816.9368716,809.4500859,803.0796591,797.0051655,790.8626398,785.1477935,779.9035057,774.4918781,769.7026756,764.8995532
68,1083.378279,1066.341055,1049.39183,1034.954139,1021.349995,1009.202831,997.3199709,986.1480664,975.4734511,970.066856,964.1867877,954.126842,943.527859,933.8570352,924.4725368,916.1000118,907.7392772,899.7940511,892.1144452,885.2901242,879.1333126,872.862657,866.634904,861.0560433,855.8153073,850.2329883
69,1202.773369,1182.816732,1163.969941,1146.517085,1131.26171,1116.680433,1103.711196,1091.306665,1079.696381,1074.093865,1068.122834,1056.593022,1045.968587,1034.629262,1024.364349,1014.519963,1005.947802,997.026748,988.8212915,980.7310556,973.6651392,967.2219237,960.3466461,954.1295555,947.8694599,942.2187097
70,1336.559511,1315.032284,1292.978112,1273.229455,1254.277428,1238.33477,1222.491308,1209.3461,1196.267575,1186.881649,1177.313634,1165.176437,1153.262357,1141.4753,1130.094038,1119.375851,1109.212473,1100.131023,1091.027167,1082.281116,1073.764165,1066.667275,1059.472083,1052.414719,1046.01252,1039.44339
71,1485.20654,1461.320265,1437.861209,1414.681556,1393.856579,1373.793201,1357.014027,1340.511596,1325.762381,1312.166625,1299.159131,1286.005933,1272.978332,1260.380216,1248.272339,1236.40159,1225.3934,1214.375331,1204.806514,1195.329671,1186.387548,1177.471835,1170.120644,1162.902976,1155.402711,1148.04626
72,1651.106445,1625.327753,1598.966428,1573.98887,1549.210745,1527.402504,1506.334363,1488.22837,1471.362795,1455.630478,1441.060506,1427.631093,1413.83581,1399.913387,1386.617491,1373.825694,1361.387598,1349.983295,1338.294315,1328.079132,1318.325989,1308.999835,1299.758938,1291.248039,1283.874968,1275.655669
73,1838.282201,1809.347365,1780.518507,1752.950269,1726.380182,1700.472292,1677.359466,1655.143705,1635.840424,1617.729539,1601.30729,1586.1657,1571.419409,1556.894374,1542.223112,1528.372206,1514.880711,1501.606778,1489.357354,1477.339553,1466.657016,1456.354206,1446.492845,1436.25895,1427.974218,1419.793238
74,2048.366339,2018.095815,1986.45191,1955.061853,1926.227884,1897.927253,1870.915286,1846.139144,1822.931038,1802.621308,1782.951659,1765.799546,1749.247793,1734.073569,1718.628941,1702.999846,1688.38422,1674.41298,1660.238632,1647.626676,1634.794729,1623.771585,1612.814431,1601.99005,1591.487249,1582.26029
75,2289.025592,2254.649185,2220.873852,2186.960986,2154.55871,2123.641798,2093.609038,2064.319425,2038.222371,2013.613425,1992.228419,1971.638465,1953.316837,1935.360585,1918.836648,1903.127395,1886.8203,1870.820114,1856.549751,1841.356281,1827.727827,1814.536673,1802.505303,1790.981623,1779.921256,1768.236224
76,2561.236864,2526.955861,2489.536816,2453.094535,2416.47489,2381.907593,2349.02731,2317.227504,2286.202223,2258.707471,2231.99436,2209.486353,2187.678007,2167.970043,2148.896739,2131.629401,2114.364205,2097.305977,2080.363824,2064.759531,2048.941989,2034.595636,2020.380141,2008.097699,1995.522881,1983.246004
77,2876.441936,2835.145465,2796.732618,2756.279618,2717.253812,2678.530069,2641.543956,2606.338726,2572.540211,2539.200098,2509.815119,2482.113132,2457.734217,2434.032588,2413.347654,2393.092709,2374.398645,2356.107022,2337.536745,2319.817381,2303.216691,2286.839854,2271.225173,2256.049889,2242.745937,2228.850346
78,3241.522713,3192.13766,3145.561181,3104.117464,3060.518635,3018.513421,2977.149935,2937.759061,2900.188256,2864.360136,2828.667719,2797.86696,2767.766758,2742.059915,2716.375861,2694.094249,2672.552984,2652.667875,2632.875496,2613.185953,2594.150261,2576.288107,2558.544131,2542.430998,2526.295853,2511.608134
79,3667.829243,3607.908112,3552.560515,3502.801747,3457.837837,3411.504588,3366.489051,3321.99991,3279.067739,3239.326719,3200.674193,3163.372539,3129.494237,3097.785092,3069.967268,3042.905392,3018.574508,2995.23999,2973.71345,2952.782192,2931.938523,2911.822973,2892.878155,2873.382975,2855.986289,2838.48126
80,4161.151815,4092.673063,4026.970256,3966.693225,3913.627402,3864.90659,3814.930866,3766.508481,3718.316665,3672.856015,3629.594803,3588.677915,3547.934742,3512.349993,3478.147087,3448.357118,3419.789087,3393.571675,3368.168126,3345.543215,3322.416772,3299.336048,3277.763258,3257.927923,3236.520518,3217.882838
81,4729.795558,4651.618741,4575.868874,4504.765772,4440.258987,4382.201995,4330.514715,4275.677672,4223.791483,4171.419788,4122.789185,4076.092365,4032.258065,3989.481111,3950.651709,3913.83484,3881.706104,3850.642216,3822.80655,3795.377125,3770.713561,3745.756385,3721.412366,3697.971385,3676.217895,3653.060836
82,5385.651622,5295.527092,5209.222436,5127.409212,5050.773297,4981.241401,4918.57205,4861.925352,4803.018175,4746.825591,4691.07986,4638.456419,4588.32801,4541.462355,4494.954643,4453.778699,4414.448394,4379.829834,4345.839488,4316.231261,4286.403287,4259.356839,4232.548352,4205.882248,4180.828666,4156.965398
83,6132.808576,6038.197241,5938.363588,5845.647145,5756.991216,5674.143994,5598.549227,5530.880483,5470.321721,5406.568632,5345.068155,5284.862215,5228.014838,5174.08439,5124.158785,5074.489608,5030.922699,4987.809348,4951.084784,4914.348746,4882.077083,4850.229821,4820.65551,4791.316678,4762.683881,4734.613314
84,6989.328727,6884.099002,6779.809373,6673.158144,6571.922967,6476.518503,6386.55557,6305.642537,6232.307372,6165.775937,6097.356296,6030.858996,5965.556209,5904.045208,5846.788045,5792.976195,5740.273726,5692.162727,5646.790567,5607.400447,5568.007754,5531.975995,5497.270947,5465.750614,5434.008674,5401.597177
85,7959.666442,7853.085022,7738.921129,7625.130694,7509.894182,7400.259835,7297.182964,7200.44088,7111.703885,7032.930118,6960.74032,6885.860905,6814.887812,6744.317068,6677.932608,6616.629832,6558.838875,6501.720331,6451.584887,6402.021364,6359.743284,6316.686247,6278.167181,6240.070162,6205.853903,6170.445239
86,9048.103201,8942.363226,8827.511703,8701.88475,8580.513468,8455.047459,8336.963921,8225.462778,8120.819737,8025.628704,7940.121769,7862.267051,7782.19745,7703.9861,7628.376689,7556.676406,7491.463313,7428.863728,7368.102013,7314.221014,7261.189393,7215.719753,7169.388972,7126.889326,7085.463499,7046.938698
