AGE,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
14,15.15187652,13.74491095,13.30634806,12.76473806,12.48607802,11.91937153,11.51467298,11.09382782,10.94356844,10.46432008,10.27572449,9.848132634,9.557443734,9.121825488,9.102451594,8.653887759,8.5386969,8.306515156,8.078331302,7.853403141,7.862178395,7.630802689,7.64193704,7.419995692,7.440065473,6.982634909
15,19.39037746,18.12180081,17.21342046,16.14121713,15.54728382,15.15955431,14.52919945,14.03920917,13.63129463,12.98377608,12.68628737,12.45857801,11.85948788,11.60568075,11.41163031,11.15509887,11.00898549,10.62692982,10.63328288,10.17210973,9.951510082,9.725399779,9.734104623,9.510483525,9.293757812,9.079819981
16,24.88457792,23.07212074,21.89196454,20.64650734,20.00444836,19.33929241,18.30774578,17.60145248,17.01030988,16.6171079,16.16297824,15.56846911,15.29019799,14.76422107,14.33156539,13.91551197,13.65467331,13.10670646,12.93373577,12.470867,12.24920056,12.0328,11.80990308,11.82042877,11.60077702,11.38967028
17,31.46291022,28.36346733,27.1988668,25.84579683,24.81121899,23.79228032,23.06110552,22.38058054,21.57541266,20.85474324,20.01501126,19.51804213,18.85050094,18.29493418,17.39466345,17.24032904,16.83620106,16.57059938,16.11162513,15.90020284,15.4416487,15.22449692,15.01404634,14.7956961,14.57371302,14.35924235
18,37.67377027,33.95688995,33.044648,31.48509594,29.97606003,29.15428501,28.02206997,26.70855246,25.88728043,24.9996131,24.17013009,23.5812797,22.58394555,21.8515145,21.24632707,20.87342958,20.32392686,19.93261858,19.66219885,19.06144728,18.81299304,18.35909222,17.68130609,17.47606071,17.26183048,17.04347136
19,43.53337037,39.3107029,37.68283035,36.13401877,34.70104524,33.30750211,31.92936486,30.73916156,29.89157397,28.95476903,28.00128476,27.08272407,26.28430244,25.48807981,24.698845,24.26703269,23.52797554,23.25594522,22.65203194,21.70077569,21.6309504,21.12274265,20.9049068,20.46751013,20.26886185,19.82953517
20,47.44700865,43.08181758,41.37299949,39.81278162,38.12351514,36.536259,34.96295119,34.1073444,32.86957731,31.99186563,30.98480434,29.76041702,28.79533156,28.01319783,27.20345172,26.38513797,25.9288585,25.45743835,24.77482253,24.40643658,23.68585407,23.44350632,22.91811087,22.47678251,22.27346128,21.85212711
21,49.61979712,45.17732098,43.22581399,41.56585545,39.81732588,38.43163972,36.89687068,35.62344966,34.76585838,33.52229232,32.39581799,31.38332012,30.62152486,29.63781696,29.09019302,27.83220274,27.43988073,26.75715966,26.30960975,25.64760195,25.28512303,24.79082739,24.35432585,23.59762675,23.38560616,22.9600967
22,50.19285814,46.16151892,44.13864131,42.46485399,40.60253208,39.38109251,38.02713261,36.76470588,35.50133324,34.39981246,33.42692873,32.55627498,31.31389846,30.56088344,29.8089577,29.26692992,28.45541802,27.83910709,26.94504264,26.50547888,26.07173452,25.49388916,25.00361894,24.8023702,24.04697175,23.83715879
23,50.60091397,46.25181544,44.48878034,42.75676518,41.3583357,39.75306057,38.56151275,37.45455881,36.18736006,34.92220821,34.09237265,33.13655944,32.27865634,31.2887488,30.54236452,29.79692084,29.03894298,28.45364228,27.62935853,27.16335204,26.51805152,26.30509123,25.95029319,25.24516098,24.82832666,24.29929665
24,51.41580223,47.07982373,45.02905816,43.49722221,42.04135649,40.67835128,39.31986004,38.14045162,36.78261717,35.75330718,34.74004991,33.91729707,32.97121979,31.88087579,31.14136565,30.62704368,29.88238989,29.34677153,28.54393495,27.93290178,27.25560977,26.82791807,26.4044117,26.05139071,25.7823536,25.15936117
25,52.72680499,48.6321393,46.74719295,45.17557874,43.68833691,42.27060608,40.71403368,39.60709759,38.67176631,37.33432892,36.32382943,35.32742679,34.24897253,33.78427646,32.92251757,31.91792272,31.16333398,30.40523665,29.87385384,29.28295517,28.65885011,28.3864872,27.56257765,27.36821236,27.01954918,26.31823055
26,55.34255637,50.91805679,49.21041136,47.5876792,46.27015411,44.85083154,43.45508223,41.922295,40.85441437,39.7023032,38.63931647,37.66618345,36.70198494,35.85443101,35.10504883,34.45989462,33.40166185,32.61483886,31.81425668,31.50749226,30.68346891,30.24180846,29.73744316,28.94729058,28.77598966,28.21737285
27,59.06908879,54.38556139,52.55114803,50.91424509,49.57678753,47.85007849,46.50206732,45.33461074,43.81741844,42.57687266,41.44844762,40.43695986,39.51305104,38.33877096,37.7155774,36.67621777,36.00441054,35.34821988,34.51812146,33.66077064,33.36218223,32.51729888,32.24762828,31.50530494,31.17932642,30.40232771
28,63.52430189,58.58378633,56.73667759,55.08493657,53.33396417,51.85292149,50.36048076,48.87103427,47.46877758,46.41547003,45.25388352,43.9254389,42.98420871,41.88141155,41.01134479,40.09871214,39.23711494,38.51998195,37.54454148,36.88700355,36.1734517,35.66919738,35.01064195,34.48009245,33.70200034,33.21672441
29,68.26588769,63.42846144,61.15439848,59.27315757,57.81161137,56.16881516,54.76278007,53.27413019,51.6456749,50.67516883,49.41987551,48.34927516,46.82787726,46.2081209,44.9453104,43.64057721,42.93492275,41.99840406,41.23288688,40.38703485,39.88658913,39.29699185,38.37509499,37.47156366,37.09921644,36.48464314
30,73.43725412,68.06189789,66.31914562,64.49869695,62.35734162,60.86110121,59.53528215,57.98036515,56.69907131,55.16668379,54.17623262,52.49590085,51.51604357,50.49835124,49.0232418,48.32411005,47.34184318,46.33086646,45.54257992,44.71324689,43.74007066,43.16202804,42.25772061,41.77883062,41.04636325,40.39125384
31,78.8036138,73.19341304,71.45771484,69.40297127,67.82859367,66.06738661,64.30908319,63.08797458,61.81424818,60.52126379,58.87364022,57.86280087,56.42912903,55.33589578,54.1319146,52.99682735,51.91027358,51.00446289,50.18203286,49.05115916,48.15925915,47.28720757,46.4066861,46.04653055,44.93792546,44.16726653
32,84.51658466,78.42586806,76.84124732,75.17240138,73.45422856,71.68871457,70.07120721,68.65666984,67.1263611,65.92323533,64.61636203,63.08184926,61.60344004,60.63760892,59.43795561,58.51395453,57.26017233,56.03783165,55.46817513,53.83672722,53.08534665,52.12081229,51.32965282,50.57638304,49.66056363,48.99574833
33,90.93168328,84.91068314,83.05879026,81.47335799,79.44366926,78.04229066,76.50776815,74.78827694,73.27776436,72.08509892,70.53230118,69.2083562,67.79918061,66.73510155,65.57581814,64.28933876,63.18880443,62.06109676,60.71511635,59.74268152,58.53303427,57.65357141,56.84033503,55.87552652,54.79524695,53.96365163
34,98.02624388,91.31092974,89.66594277,87.9110118,86.33920654,85.07937365,83.50476456,81.97630298,80.34552828,78.9305432,77.67613545,76.21967818,74.87515382,73.84469858,72.30064649,71.17342442,69.58958223,68.78234339,67.32865216,66.11570248,65.00503789,63.71009202,62.92889752,61.78495078,60.63814864,59.88884101
35,106.2021122,99.17016888,97.72419349,96.10268078,94.40757576,92.84411739,91.46399844,89.68053486,88.36642903,87.01600009,85.46482966,83.9581109,82.8271974,81.45807787,80.16157358,78.80019489,77.48657662,76.31403224,74.65368018,73.59661647,72.29639069,71.06280175,69.91517861,68.72481936,67.7098211,66.57073537
36,115.0643107,108.036281,106.5536232,104.6205901,103.0414438,101.843206,100.2754796,98.78013301,97.40217292,96.08492077,94.13408357,93.06304708,91.7604281,90.10954965,88.49576764,87.39168237,86.20766271,84.48853146,83.05800716,81.70600271,80.36085852,79.23016732,77.88864178,76.62986298,75.2555453,74.3564403
37,125.159709,117.6084459,116.287554,114.4330728,113.1724482,111.4128063,109.9895253,108.4080819,107.2504705,105.8042926,104.0468102,102.5545901,101.312149,100.0166337,98.28814809,96.86115443,95.31491399,94.08247897,92.18270523,90.97326422,89.47763933,87.86262786,86.42946852,84.9846639,83.36303244,82.28369643
38,135.903044,128.0074339,126.5164882,125.4384645,123.4691609,121.9632414,120.4723712,119.0211681,117.6390642,116.3837863,114.84829,113.0857454,111.3898228,110.1769417,108.6901654,107.1095611,105.4322668,103.8957549,102.1656218,100.7580363,99.10448724,97.7007675,96.06665732,94.10215366,92.81452522,91.31146712
39,147.6410287,139.286209,138.0589668,136.4275155,135.1541088,133.308117,131.7699994,130.3119082,128.5785363,127.1709702,125.5941679,124.185443,122.4168139,120.7224974,119.3198767,117.8622625,115.9995054,114.0699753,112.543563,110.5357754,109.1740991,107.2992322,105.5200774,103.8542395,102.0828593,100.4556921
40,159.7722482,150.8542606,149.0745169,147.9307504,146.1823007,144.9426116,142.9769227,141.3988136,139.7333997,138.1772252,136.5207541,135.0708215,133.3426753,131.5677136,129.6656082,128.0804286,126.4249731,124.2674358,122.7411908,120.5514386,118.7144916,117.1727692,115.2936175,113.1348642,111.4302456,109.8457234
41,171.9754935,162.4896056,160.8298095,158.9300746,157.4080459,155.7874702,154.3411305,152.4728834,150.8465833,148.9717485,146.9265435,145.4688685,143.912327,141.6669773,139.8852853,137.7935882,136.4617361,134.3796105,132.1340304,129.9201232,128.3705705,126.4824254,124.3076536,122.1659467,120.3144092,118.3175817
42,184.311639,173.7793253,172.2246921,170.712369,168.4587174,166.8245273,165.1024677,163.2134715,161.1982403,159.0677248,157.4415403,155.3786963,153.4506802,151.3187566,149.7020775,147.4759556,145.4266223,143.5201091,141.6218072,139.0559354,137.2506313,135.2225491,132.8429624,130.9252388,128.7369309,126.4878425
43,197.0549793,185.8923447,184.1360305,182.0232883,180.1513064,177.5460382,176.0615811,173.5480255,171.6625912,169.957812,167.5515434,165.0182203,163.1887899,160.7895507,158.9805232,156.8877341,154.8747656,152.2280802,150.1822064,148.4562816,145.7810887,143.7296305,141.4208972,138.9997169,136.8877622,134.4009714
44,210.4235026,198.4786436,196.2201797,193.9060944,191.7503981,189.5268938,186.5683546,184.5178993,182.1499893,179.8092369,177.4849341,174.8084208,172.7521666,170.2541104,167.833988,165.6621879,163.3464252,161.1082843,158.5356292,156.3616352,154.1466642,151.7816192,149.2673079,146.8774463,144.6437588,142.3351294
45,224.9639783,211.6447385,208.8931132,206.1348486,203.26577,200.800395,198.1998999,195.3935648,192.7791331,190.1064298,187.5372748,184.8186351,182.102428,179.5970769,176.9045087,174.4634463,171.9212714,169.3970017,166.9326078,164.2277908,162.1484458,159.4311531,156.7089363,154.1722453,152.1330747,149.6404038
46,240.4951688,225.9971382,222.5886975,219.3681117,216.3663015,213.1963799,209.9104816,206.6610642,203.7422622,200.5958173,197.6359523,194.8360398,191.9481693,188.7309578,186.2359352,183.3546008,180.6678644,177.746786,175.2487553,172.5570467,169.7246868,167.322928,164.7334122,162.092937,159.312717,156.9538328
47,257.6042585,241.3696323,237.391333,233.8239804,230.1504096,226.1741097,222.4311955,219.3161834,215.6652833,212.1153969,208.6744511,205.4176903,202.385804,199.0966223,195.6072854,192.6594431,189.8204821,186.8873031,184.0419442,181.1143157,178.1938326,175.448416,172.7195848,170.2629111,167.2668292,164.6820648
48,276.4109938,258.336964,253.7574762,249.3183904,245.1580716,240.7955205,236.8113354,232.7461535,228.7861029,224.7301811,220.8014426,217.525001,213.7111353,210.4467325,206.9916132,203.4550279,200.054835,196.7802064,193.5964594,191.0609934,187.6784986,184.9688044,181.6383651,178.9935832,176.0422154,173.3538006
49,296.9600331,277.8371681,272.2433711,267.3116949,262.3975113,257.2184469,252.6581,247.9661343,243.571987,239.7964804,235.0936348,231.0244563,226.8578629,222.9286882,219.4303118,215.8186191,211.9980702,208.376939,205.0916023,201.878643,198.9897444,195.5625403,192.4010414,189.3326778,186.3196586,183.3329717
50,320.6582046,299.7331276,293.765712,287.9840894,282.0744185,276.4402526,271.3836264,266.4613088,261.6266849,256.1882808,251.8594511,247.0413547,242.5527328,238.3704478,234.2450041,230.2816966,226.5293648,222.6473443,218.808703,215.2263607,211.7540406,208.7601522,205.006307,201.8319451,198.3339088,195.5598403
51,348.3190009,324.7390645,318.3964046,311.878662,305.6941318,299.2893571,293.5319094,287.7518395,282.3047235,276.9177421,271.7158427,266.8803765,261.9839424,257.0324066,252.6429041,248.4474921,244.2499491,239.6832257,235.7256934,231.9060815,227.948217,224.433441,220.9122646,217.4129408,214.0021046,210.4417115
52,379.4222542,354.2414764,346.4708983,339.5817089,333.0031218,326.1961815,319.3479151,313.3976961,307.3973014,301.5582882,295.516633,290.1002348,285.0637406,279.6050058,274.6701127,269.8704766,265.2642689,260.5982409,256.1709116,252.1202076,247.8598168,243.6696882,239.6514654,236.0923281,232.3047555,228.8760063
53,415.247113,387.2909423,379.4181823,371.4164035,364.1857955,357.1641564,349.7277436,342.9400365,336.2683755,329.8872373,323.2901963,317.4421669,311.6092137,306.168207,300.4399486,294.9631941,290.0652647,284.9385956,280.4967739,275.7731959,271.3792782,266.6810018,262.1770455,258.323051,254.0820683,250.3553538
54,455.8152549,425.3378907,416.4785971,408.1539905,399.7348207,391.9228675,384.273789,376.6340413,369.2829321,362.0479408,355.348833,349.0534366,342.5758214,336.3717478,330.5750974,324.0914053,318.5462099,313.3411387,307.8102495,302.8943496,297.8922189,292.9044253,288.2357211,283.5656965,278.9596393,274.9747672
55,501.6493942,468.073832,458.3607426,449.1383129,440.3306388,431.2866939,422.8597224,414.8349603,406.7543033,398.8972201,391.4711078,384.5295521,377.4886855,370.7307568,363.6876556,357.5696141,350.8758117,345.2191805,339.2689263,333.7008778,327.8394402,322.8109967,317.6762114,312.3368357,307.4276013,302.7358732
56,553.0973451,516.0869774,505.7444615,495.5987125,485.5067133,476.1806174,466.7444574,457.6578903,449.2989042,440.7712268,432.2514468,424.3317894,416.7599497,409.0777906,401.9118375,394.8282344,388.1881739,381.3223121,374.7239235,368.5770475,362.6153604,356.4983267,350.7658703,345.4640824,339.4515376,334.2185671
57,610.1780289,569.6994762,557.9851322,546.8378236,535.9813068,525.3979068,515.295863,505.2490251,495.9011801,486.3560673,477.3735263,468.4587912,459.9803604,451.8256197,443.8346157,435.6263417,428.2748323,421.1398122,413.8579053,407.0641119,400.3046696,393.6270355,387.7176666,381.056456,375.1020706,369.116832
58,673.436774,628.5736493,615.6813019,603.4317519,591.3684974,579.7238701,568.3486315,557.6291964,546.9555213,536.6546613,526.8288076,517.1491478,507.6522467,498.7705644,489.6170413,480.9159845,472.7392501,464.3849595,456.7803911,449.0952519,441.5391915,434.5272044,427.27058,420.6239765,413.976944,407.3435181
59,741.4887364,692.4094359,678.5319403,664.8955906,652.0068247,639.1530242,626.8725408,614.8451693,603.0095215,591.7073981,580.8593746,570.1134465,559.7207055,549.6726402,539.8707349,530.4380065,521.115478,512.3206656,503.7517128,494.9266734,486.8568601,478.4933889,471.0844629,463.6342079,456.2378668,448.9065052
60,813.0876528,760.25821,744.7394058,730.6121414,716.1983257,701.88962,688.6670418,675.2403876,662.2880079,650.1943359,638.0247024,626.3767518,615.3762279,604.252289,593.1989323,582.8890836,572.4956818,563.0461968,553.4099143,543.8561734,534.8432722,526.122419,517.4483968,508.7961897,500.8796195,493.1893186
61,887.2676093,830.4698039,814.7510558,799.016515,783.3341634,768.1091888,753.0574131,738.9536472,725.0185328,711.0970826,698.2699813,685.4291039,672.9526442,661.2227366,649.109962,637.9477047,626.8687494,616.1953226,605.6674215,594.9089718,585.3782965,575.9144265,566.5296435,557.2565181,548.551917,539.624429
62,964.0184226,903.3096745,887.2955662,871.1946205,854.1710622,837.6596982,821.3319203,805.7206164,790.6634918,775.7231244,761.4815185,747.6606058,733.8941235,720.7817501,708.3059854,695.8599441,683.6548097,671.7789467,660.5757661,649.6727633,638.3090986,627.7631457,617.5676414,607.7690262,597.8770838,588.3515836
63,1045.610187,980.5301363,964.0965205,947.2156874,929.8554301,911.998965,894.3484486,877.343469,860.8289817,844.9840322,829.2084247,814.1366849,799.5059742,785.0253276,771.2453203,757.7956843,744.541285,731.5238699,719.26187,707.0780244,695.3443613,683.6527551,672.3511377,661.9652495,651.2219566,640.676683
64,1134.684479,1063.699809,1046.565582,1029.304881,1011.692724,993.1810015,974.0562332,955.9100222,938.0829387,919.9899476,903.2233425,886.989184,870.7604534,855.2511416,839.8041378,825.532694,811.3472137,797.2465961,783.4467364,770.4746282,757.3348888,744.855762,732.945033,720.3745312,709.2905478,697.5913048
65,1235.138516,1156.872596,1138.289711,1119.909887,1101.797404,1082.630566,1063.026875,1042.916834,1023.307948,1004.518394,985.8571999,967.9551466,950.4226531,933.1331938,917.1217937,900.6991384,884.9465652,870.2868754,855.3043556,840.7733,826.7289436,813.1696399,799.5935546,786.5768046,774.0752732,761.800931
66,1350.161607,1263.321357,1242.134434,1222.225394,1202.512552,1182.925768,1162.495816,1141.788709,1120.654208,1099.651599,1079.448844,1059.416907,1040.379707,1022.101392,1003.814072,986.7416745,968.8799958,952.4839595,936.4871437,920.5850345,904.9357379,889.8931868,875.5384173,861.5493483,847.6579159,833.7056431
67,1483.766413,1385.920134,1361.441033,1338.408549,1316.872928,1295.985044,1274.873074,1253.076292,1230.896699,1213.883137,1197.60479,1175.521524,1154.574085,1133.960422,1113.570725,1094.133807,1075.31417,1056.544245,1038.64774,1021.299758,1004.43576,987.2557806,971.2772284,955.7535975,939.9549637,925.0117755
68,1636.629943,1527.550303,1498.118214,1471.572533,1446.670618,1423.472214,1401.248953,1378.191638,1354.601285,1342.935162,1330.310489,1305.967611,1282.799922,1259.764649,1237.492373,1215.711482,1194.648929,1174.389779,1153.974616,1134.914502,1116.01869,1097.642156,1079.491389,1061.619234,1044.767278,1027.864668
69,1811.869747,1688.142354,1654.441387,1623.232123,1594.335472,1568.150922,1542.901716,1518.20011,1493.373854,1480.809277,1468.30361,1441.334563,1415.896519,1390.778901,1365.89769,1341.936456,1318.953707,1295.954283,1274.169096,1252.225777,1231.443267,1211.585005,1191.843103,1172.103683,1153.019918,1134.468134
70,2007.818975,1870.383934,1830.241458,1794.109618,1760.253753,1729.570871,1701.060721,1673.713074,1647.534599,1627.131284,1606.325287,1578.926395,1550.151066,1522.797946,1495.999945,1469.929027,1444.336316,1419.903867,1395.440516,1372.549257,1349.174263,1327.069179,1305.596701,1284.143199,1263.103247,1242.823587
71,2224.306953,2073.559976,2027.975097,1985.440491,1946.372858,1910.121696,1877.263167,1846.258801,1816.735224,1788.244929,1759.253907,1730.024476,1700.104045,1669.741083,1640.470035,1612.271377,1584.36708,1557.063955,1530.683288,1504.769282,1479.869691,1454.980281,1431.66175,1408.795602,1385.512822,1363.19675
72,2467.060731,2297.645662,2249.310493,2200.349624,2154.770322,2113.090647,2074.371833,2038.547751,2004.854426,1973.091817,1942.345177,1910.779102,1878.754159,1846.997485,1814.774081,1783.290665,1752.550685,1722.429941,1693.180224,1664.839268,1636.714423,1610.727872,1583.304341,1558.025088,1533.683641,1508.675008
73,2733.8808,2549.996577,2493.750125,2441.84575,2389.737501,2341.066074,2296.234503,2254.63287,2216.331202,2179.736195,2145.297587,2111.678969,2077.633137,2043.572012,2008.569108,1973.736474,1940.271121,1906.898647,1874.608021,1843.240585,1812.87673,1782.446272,1754.139112,1725.050742,1697.578343,1670.712239
74,3031.046941,2828.823686,2769.539863,2710.064566,2653.617009,2598.236221,2546.394058,2498.051993,2453.076458,2411.807431,2372.416702,2334.437652,2297.580763,2260.808684,2223.896487,2186.685417,2149.305365,2112.560174,2077.315469,2042.575414,2008.880108,1975.84721,1943.270877,1912.597197,1880.672766,1851.270222
75,3360.887215,3138.962285,3074.843587,3011.923621,2947.608305,2888.104225,2828.753752,2772.612649,2720.623166,2672.394885,2627.206387,2585.084419,2543.657976,2503.803355,2463.632668,2423.568873,2383.263447,2342.440745,2304.032056,2265.566436,2227.759638,2191.199223,2155.873739,2120.725148,2087.09407,2053.150948
76,3725.764924,3484.763659,3416.366166,3347.660788,3279.656048,3211.358834,3146.489253,3083.054885,3023.440747,2967.326188,2914.883959,2866.479243,2819.816563,2775.34965,2732.374356,2688.73465,2645.119932,2601.334119,2557.609279,2515.479634,2473.829504,2433.419112,2393.907343,2355.528595,2317.570958,2281.358623
77,4137.215517,3868.415232,3797.657534,3723.927259,3650.554094,3577.392045,3503.563914,3434.246216,3366.143862,3302.114284,3241.938818,3184.893831,3132.160808,3081.90203,3033.249005,2985.848058,2938.606912,2890.987088,2844.315447,2796.24765,2750.997713,2706.128299,2661.996077,2619.675075,2577.639663,2536.022735
78,4603.662226,4303.896723,4223.256583,4146.29962,4067.255866,3988.156735,3909.291054,3830.170033,3755.279125,3682.321087,3613.374191,3548.073524,3487.007289,3429.404195,3374.233129,3321.250308,3269.431045,3217.634504,3166.473486,3114.652644,3063.300348,3013.882625,2965.385085,2917.833153,2871.27565,2825.747966
79,5129.689091,4797.614136,4707.002723,4620.234407,4537.14636,4451.289672,4365.84872,4281.066022,4195.531057,4115.511276,4036.456822,3961.487645,3892.01852,3825.193571,3762.406817,3701.94263,3644.389512,3587.680846,3530.982584,3474.876772,3418.97914,3362.961239,3309.477727,3256.472458,3205.108895,3153.922749
80,5741.675805,5364.249667,5263.917625,5166.213146,5071.831658,4981.415511,4888.619038,4795.925069,4704.058836,4612.563443,4525.435245,4440.082727,4359.187083,4283.29084,4210.707051,4141.973624,4076.557797,4012.675463,3950.423375,3888.699813,3826.565673,3765.639612,3704.668284,3646.343923,3588.703813,3531.494123
81,6449.357971,6023.834766,5906.614232,5797.888854,5691.17947,5588.524595,5489.90445,5388.837853,5288.370692,5188.564564,5089.087821,4994.822809,4902.152147,4814.127417,4731.398452,4652.52184,4577.659043,4504.551821,4434.366126,4366.120448,4297.472198,4230.038788,4163.257709,4096.487074,4031.976363,3968.40884
82,7261.260337,6782.747637,6649.916817,6522.374867,6403.78489,6286.802476,6175.313217,6067.233832,5957.069565,5846.831237,5738.580255,5631.013517,5528.144911,5427.56565,5331.736675,5241.156228,5154.59999,5072.155473,4992.017445,4914.671531,4838.967553,4763.206765,4688.382563,4614.933522,4541.87711,4471.126423
83,8186.555204,7649.414968,7499.354858,7355.282384,7215.676355,7084.96069,6957.509353,6835.682261,6717.147216,6596.764644,6477.211612,6359.34877,6240.668697,6129.643571,6020.01719,5915.722645,5817.089391,5721.665033,5631.52851,5542.996785,5456.697831,5373.543649,5289.839101,5207.590053,5126.074997,5045.464536
84,9226.674811,8628.028599,8461.111348,8297.970368,8139.206551,7986.737973,7844.578248,7706.470751,7572.189283,7441.730803,7311.231564,7180.186599,7051.232814,6922.50413,6800.907967,6682.575526,6568.079827,6460.800662,6356.441532,6256.615133,6158.249304,6063.130087,5970.620909,5878.289785,5787.540853,5697.210355
85,10381.16745,9718.186054,9535.864979,9351.712817,9174.562482,9001.99703,8837.230338,8681.480429,8529.015055,8383.461716,8241.49224,8098.52557,7955.394987,7814.952499,7674.417892,7543.275376,7412.917446,7289.665413,7171.420469,7057.467646,6947.177523,6839.186189,6734.27694,6631.156459,6528.907961,6428.777418
86,11638.7174,10913.88678,10715.57682,10518.45496,10320.94881,10125.19569,9940.292632,9759.022024,9590.898882,9424.906558,9264.758285,9110.809781,8955.044955,8798.746817,8645.972954,8494.784893,8351.823114,8210.139233,8075.872356,7947.056978,7822.094692,7700.539113,7581.907461,7465.480795,7352.086642,7239.258399
