AGE,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
9,5.757873565,5.282075403,5.296062504,5.217170952,5.097848344,5.007445595,4.90246545,4.741098587,4.513110586,4.50834043,4.110046495,4.05454375,4.057031724,3.807879773,3.814299555,3.818659498,3.822162427,3.572877774,3.581148833,3.591051101,3.345600535,3.358539604,3.370023383,3.119143483,2.86438939,2.866531679
10,6.134282102,5.733690907,5.511974765,5.275825164,5.198733985,5.081491394,4.992291664,4.88751984,4.726374038,4.748961165,4.743969229,4.608997018,4.546964459,4.044198029,4.048874982,4.055689689,3.806522095,3.810002781,3.81589575,3.569712014,3.579541895,3.591368914,3.605222938,3.359099348,3.368080699,3.374147541
11,6.935659276,6.635770519,6.226561213,6.236941404,6.005119364,5.919086093,5.786869593,5.686031553,5.357425514,5.205222077,4.980960279,4.975730873,4.847148984,4.782160026,4.785026393,4.538383377,4.546017058,4.298313039,4.049146516,4.055376162,4.064689534,3.82110114,3.833669844,3.848413556,3.604021058,3.613621287
12,7.898749318,7.452243539,7.132667618,6.973302582,6.956547664,6.729324152,6.634240791,6.487039736,6.138307881,6.06605448,5.92698693,5.955105945,5.70099284,5.845404305,5.516584231,5.519892312,5.274970391,5.283809778,5.289732503,4.790292347,4.797622399,4.808586617,4.567965618,4.58292225,4.344909108,4.103105923
13,9.587741637,8.982468747,8.790774083,8.416523213,8.231077204,7.920968536,7.947042893,7.345946323,7.422953929,7.059180641,7.012648157,6.890823515,6.676120383,6.669144954,6.584203736,6.246697059,6.250460972,6.007186096,6.017246934,5.772940221,5.778161314,5.786956954,5.547941146,5.563064288,5.327522106,5.347859137
14,11.21435201,10.69886737,10.33980223,10.1213329,9.694035286,9.483094462,9.374996145,9.158857915,8.786799299,8.593126215,8.444826547,8.195604986,7.849765304,7.886678291,7.386097149,7.319433981,7.222293477,6.977471489,6.985252386,6.747022876,6.754466391,6.510196595,6.520057326,6.283483111,6.300554071,6.068198971
15,13.4605884,12.62757893,12.37589923,11.96411877,11.44230219,11.22436993,11.23799259,10.81971647,10.60908483,9.974722593,9.517645715,9.353858818,9.370652558,9.046631719,8.843340228,8.588788441,8.300926182,8.191085617,8.196029148,7.956517631,7.720661486,7.729150616,7.237027628,7.247970568,7.013799651,7.032772721
16,15.41041436,14.25470013,13.74021923,13.46955737,13.02613819,12.75842599,12.4883897,11.96662584,11.76770549,11.56083582,11.15762818,10.91324916,10.72598603,10.54071471,10.23818404,10.04107043,9.541377775,9.528920273,9.403217385,9.161250387,8.923547507,8.689974005,8.450921275,8.209710844,8.222086018,7.990830522
17,17.31885225,15.87737099,15.30677325,15.1158836,14.53904803,14.06692824,13.51196146,13.21341083,12.9318706,12.94228109,12.25008299,12.0804607,11.81690881,11.61490099,11.45454871,11.16910141,10.9770689,10.96570051,10.48918303,10.35141833,10.1109367,9.628333965,9.39685774,9.407069908,9.167662927,8.933257401
18,18.55501496,17.42632018,16.83515622,16.29229501,16.13532931,15.26810366,15.32925739,14.7556135,14.40820238,14.10325344,13.8281213,13.1432431,12.96240064,12.68142957,12.23516919,12.0925722,11.81997455,11.63223243,11.3781479,11.41106501,11.01738176,11.0238323,10.79062148,10.56252833,10.08214489,10.09100362
19,20.02692227,18.76028396,17.9280689,17.37251559,17.13701318,16.45000404,16.15805925,15.65587311,15.34821934,14.98146361,14.66840699,14.13661239,13.94190552,13.75238592,13.22576379,13.23191904,12.64918424,12.62764645,11.96724804,11.95500137,11.75660881,11.60513527,11.36993161,11.13998358,10.9152299,10.68407199
20,20.65384533,19.45391853,18.97379949,18.68889607,17.64396877,17.15877862,17.05382579,16.4865058,16.24729989,15.93213433,15.5466789,14.98020648,14.68025458,14.48955208,13.8262671,13.53341377,13.30885106,13.19786611,12.71488749,12.53562601,12.28666684,12.09856947,11.70568562,11.47331737,11.48547924,11.26396012
21,21.19869915,19.90809924,19.48055951,19.01827656,18.49390279,17.99667855,17.26489063,17.16930737,16.60525897,16.36468975,16.05001391,15.66328414,15.34263389,14.79732943,14.60846372,14.41379447,14.11090488,13.65464275,13.32382288,13.31388416,12.66949853,12.65675924,12.23900619,11.84748496,11.85417,11.62930062
22,21.46851821,20.13947817,19.86616094,19.45989073,19.27069191,18.2659986,17.78300807,17.32947464,17.23663853,16.67803194,16.43812026,16.12558503,15.74003367,15.42129657,14.87879017,14.69204426,14.49820671,14.19665522,13.74337353,13.41807187,13.17853563,13.00452023,12.75955546,12.58600934,12.42866707,12.20094487
23,22.19690996,20.70242383,20.35366923,20.09918828,19.71296007,19.30322772,18.32504104,17.8561262,17.67245813,17.31882881,16.76481624,16.52482855,16.21398405,15.82879575,15.51131252,15.20106868,15.01706169,14.59268177,14.29193511,14.06080419,13.97186247,13.514535,13.34357875,12.87072278,12.70133976,12.5440785
24,23.0792672,21.53844729,21.23142251,20.91429107,20.43637675,20.06518797,19.68126196,18.96974326,18.52318743,18.35333847,17.75028575,17.45694615,17.19791982,16.87623423,16.46776193,16.13921497,15.57974999,15.39783879,15.19753392,14.88587863,14.64637743,14.3486176,14.12760877,13.73129683,13.48913667,13.33495536
25,24.53982305,23.15392014,22.78766842,22.5032943,21.76273359,21.30175249,20.93817291,20.58727657,20.38867782,19.98703405,19.06234169,19.01542928,18.4390064,18.15220754,17.81395209,17.37108005,17.02582487,16.66601981,16.48800841,16.27431258,15.94168884,15.68610364,15.19237343,14.98583158,14.82258506,14.5802151
26,26.97135305,25.26284341,24.56556572,24.26037331,23.77262294,23.32664081,23.11896255,22.75172652,21.96815106,21.79021471,21.17762928,20.79926371,20.26353257,19.93139404,19.60220257,19.23840886,18.98308343,18.37178847,18.19447161,17.79367549,17.5639282,17.2062366,16.71434959,16.47101769,16.285945,16.1288857
27,29.15791929,27.70603008,27.31204669,26.86396265,26.42513486,25.97241408,25.37099147,25.17219802,24.79476429,24.31779467,23.9275464,23.38185492,22.78756679,22.3043293,21.94016343,21.5537735,21.15530357,20.82792186,20.41714336,20.17036022,19.77692987,19.2981098,18.90635528,18.38901419,18.18881543,17.80664909
28,32.21766786,30.79236796,30.2416777,29.80373047,29.39050884,29.05442598,28.17940429,27.8908381,27.45971589,27.07060721,26.42007926,26.06100241,25.58127754,25.54627747,24.60519249,24.20481962,23.75404956,23.31638348,22.90808608,22.45771633,22.14203892,21.75568367,21.25293906,20.82278495,20.70790848,20.12432854
29,35.60045542,33.59222768,33.53223203,32.76351384,32.50422284,31.9107548,31.67427981,31.05965967,30.39148473,29.96548071,29.32895354,28.98865819,28.42224678,28.0148807,27.5112359,27.41350906,26.70967876,26.188096,25.95437962,25.4477738,24.94905264,24.32437911,23.94571101,23.41648788,22.94394903,22.58093653
30,38.83761052,36.81108884,36.54646818,36.08689636,35.76739272,34.81032158,34.68363183,34.32363803,33.73484639,33.15186021,32.73056505,32.31392273,32.06213787,31.29588178,30.47148964,30.27119657,29.45380289,28.97729551,28.39142478,27.87119561,27.29345088,26.75958837,26.52427477,25.92732458,25.37384691,24.86273697
31,42.41443617,40.32321295,39.63592841,39.32616796,38.9124845,38.59913803,37.80922545,37.71330909,36.55688319,36.21686385,35.94696765,35.52991336,34.86383217,33.96436391,33.71404141,33.21373035,32.29568494,31.79199105,31.27819238,30.62648739,30.06577504,29.40583611,29.06361677,28.75041273,27.93510045,27.35631264
32,45.99805481,43.88267653,43.14300117,42.67022252,42.09966059,41.95408898,41.20213282,40.79571062,40.50884334,39.6761882,39.36542032,38.49024366,37.84219569,37.16368617,36.81353583,35.87159433,35.43586109,35.07173065,34.37544281,33.82050349,33.09639325,32.24504263,31.97756359,31.35349557,30.51434623,30.15511883
33,49.59542363,47.51901617,46.94678247,46.43339097,45.95435201,45.55411458,45.01795753,44.2636218,43.57951806,43.09974216,42.58276885,41.84438211,41.51572261,40.87246265,40.17729399,39.19395115,38.77363149,37.92202378,37.34803379,36.97104852,36.37465899,35.57760365,34.92740879,34.32265425,33.65334961,32.73671052
34,54.25518928,51.79864577,50.89215314,50.47865378,49.97289417,49.48720822,49.03119801,48.32127692,47.78004446,47.02486817,46.57565551,45.72890867,45.01969612,44.32099185,43.9164554,42.97082538,42.54956002,41.68896376,40.92377257,39.89377005,39.31780979,38.68387153,38.07114545,37.37559398,36.44241566,35.7321435
35,59.39177424,56.46061928,55.5961729,55.18587606,54.69421469,54.19673414,53.47498658,52.95109759,52.06885444,51.29955195,50.68861016,50.05429803,49.77869877,48.65217559,47.83196911,47.19761241,46.70060244,45.66681969,44.85004485,44.17825928,43.20825099,42.19033343,41.51025123,40.81653095,40.07099696,39.27330196
36,64.7622517,61.76804862,61.33786452,60.93604536,59.90567703,59.3309653,58.83814718,58.097313,57.2734568,56.66503139,55.88638781,55.18293899,54.58865491,53.34527787,52.70625012,52.01249706,51.14975499,50.39763971,49.23156728,48.46512885,47.9007076,46.7441905,46.07637421,45.07666252,44.28138443,43.22778957
37,71.19151811,67.61006289,67.31551342,66.46441957,66.07961805,65.10942823,64.43643758,63.72080484,63.17679527,62.26256953,61.27491498,60.70643818,59.69017138,59.13557701,58.04979683,57.22694572,55.9709794,55.34851978,54.3398409,53.28827034,52.33512003,51.38385494,50.54643762,49.44990254,48.39623127,47.5061758
38,77.87897003,74.39760238,73.38033115,72.86333864,72.27345031,71.68329509,70.54673721,69.98976901,68.82465749,67.8113338,67.03215149,66.54371503,65.3044352,64.41078137,63.46294698,62.5267088,61.51792646,60.86299039,59.54404267,58.27899788,57.34137552,56.20150795,55.36432734,54.34463685,53.34197962,52.22617277
39,85.15855651,80.81937248,80.43326091,79.61078177,78.65369964,77.87723756,77.30309122,75.99631395,75.10519184,73.93583617,72.89630998,72.24411548,71.37900268,69.90916206,69.13812117,68.01405479,67.00966018,65.81470664,64.59026138,63.51036555,62.45601279,61.63912094,60.0724761,58.84798189,57.89191808,56.97648283
40,92.80208517,88.0982808,87.24083877,86.4299174,85.36351751,84.64025652,83.45095569,82.43883815,81.40776307,80.40653186,79.2332183,78.16695177,76.98639581,75.73881119,74.69925312,73.40160472,72.53198519,71.23331382,69.85037732,68.75029961,67.20831416,65.90062047,64.70359165,63.90886547,62.54683194,61.14891161
41,100.4430299,95.5,94.45009695,93.48695015,92.26809737,91.18813434,89.79806632,88.85999377,87.62869761,86.41833524,85.0918803,84.13658172,82.6018932,81.34227808,80.14664193,78.87726237,77.49510005,76.22654704,75.05305959,73.70408377,72.25374392,71.18379351,69.62093844,68.29021665,66.8159294,65.78791028
42,109.0754113,103.0279169,101.8884322,100.7442031,99.43440405,98.06663616,96.7497027,95.13746805,93.77340119,92.54797408,91.15583784,89.73322735,88.32900217,86.99405651,85.65664296,84.07282203,82.79472837,81.33387556,80.09863637,78.60770041,77.06395402,75.48245676,74.41642778,72.83575421,71.59687368,69.92565543
43,117.5931071,111.6740274,109.6028796,108.5888812,106.8496232,105.4459044,103.6860023,101.9099721,100.5174747,98.95122941,97.28119332,95.70454801,94.1891108,93.00266215,91.42153852,89.57037742,88.03252802,86.52542233,85.20444225,83.56784787,81.96896184,80.68107519,78.97537627,77.44528818,76.07968591,74.45365739
44,127.6646116,120.7894038,118.6126887,116.9222247,115.0551254,113.4835883,111.4711048,109.7822029,107.7466721,106.1258577,104.132579,102.6928729,100.9374222,99.09268952,97.23395,95.4085467,94.13831375,92.65423574,90.47716824,89.07641315,87.47206809,85.77995197,84.29859378,82.46806115,80.94163664,79.55606784
45,138.5538258,130.7053667,128.5793597,126.249722,124.2254287,122.5036146,120.0974067,117.9745526,116.0866624,114.2311905,112.1578179,110.1893683,108.3060129,106.3737902,104.6407039,102.3313757,100.7000312,98.90121833,97.25336261,95.28451429,93.78724063,92.00550297,90.24176712,88.57355796,86.87184301,85.35056869
46,150.7357914,142.3473915,139.9495032,137.3065305,134.628006,132.2840432,130.2185651,127.7431239,125.2348153,123.0978054,120.7211465,119.089858,116.7001514,114.5974399,112.4945031,110.4142203,108.3205532,106.4365336,104.5355611,102.7338873,100.532184,99.14479549,96.97395696,95.37712677,93.30101012,91.7417272
47,164.5317223,155.511328,152.3300541,149.2159531,146.7527493,143.9940191,141.3441411,138.6964282,136.4181549,134.0077218,131.0525509,128.7855966,126.4767277,124.1167642,121.795413,119.5292909,117.3054471,115.203658,113.0619772,111.0429015,109.0976677,107.0996301,104.9352917,103.0291659,100.7387132,99.16176612
48,180.0400042,169.6374478,166.4113064,163.1883645,160.0573023,157.1492526,154.1033935,151.1541736,148.4284668,145.6096767,142.7863412,139.9499878,137.5292446,135.2121252,132.6625256,130.123471,127.7039087,125.3131437,122.7570977,120.7963266,118.4222677,116.1229452,114.1077814,112.0171143,109.7362751,107.6702732
49,197.0331357,185.9980656,182.1797585,178.8426915,175.1227775,171.7969921,168.7082052,165.1742083,162.1803705,159.1492748,155.5561516,152.80794,150.2427403,147.1617603,144.6123505,141.8750667,138.8934224,136.5507197,133.9797895,131.4132034,128.9636126,126.6613438,124.2373968,121.9831922,119.7340914,117.7336596
50,215.7069907,203.2580261,199.4965795,195.8936772,192.2585911,188.4392017,184.7410528,181.050648,177.7711491,174.0230201,170.9469964,167.3663688,164.6598744,161.308448,158.2048013,155.1960442,152.723952,149.5246288,146.5925749,144.0383271,141.2360265,138.7321606,136.2554736,133.5016583,131.2232287,128.7872924
51,236.2878677,222.5846886,218.7865566,214.7500737,210.7313335,206.6072835,202.8769313,198.8392922,194.8159994,191.1245053,187.8583656,184.2719634,180.2262415,177.0409304,173.8046829,170.3948003,167.5961381,164.2719714,161.0788453,158.0184711,155.4527617,152.4125686,149.4043746,146.7359405,143.8817266,141.1372192
52,258.7882362,244.0995393,239.6643439,235.0989674,230.7950495,226.5683947,222.1872321,218.0824958,214.1650445,210.0859779,206.0370047,202.5434548,198.4568356,194.7282632,191.2834086,187.5710719,184.0236089,180.759639,177.4822743,173.8448114,170.8919376,167.615821,164.3337802,161.2578109,158.1579709,155.2121563
53,283.1124296,267.1803941,262.3872652,257.4676667,252.9837072,248.8515161,243.9846992,239.3769629,235.2790332,230.8879195,226.8083273,222.2141797,218.2665507,214.4429987,210.0485161,206.0766182,202.3236709,198.5976847,195.3146924,191.637395,187.7794404,184.2597949,180.9302627,177.4041494,174.4744152,171.1348242
54,309.6869823,292.4543754,287.4590455,282.2669104,277.2986977,272.4818716,267.6766543,262.5853322,257.9866729,253.2201014,248.3742825,243.8557516,239.6873433,235.3036734,230.7620032,226.470939,222.4542778,217.8523797,214.1411915,210.1626569,206.0829456,202.2276677,198.3703986,194.7478384,190.9748754,187.5229549
55,339.3340968,320.4476543,314.7964025,309.5438823,303.9392791,298.5115589,293.3602583,288.3091291,283.1956985,277.7741151,272.9516299,267.9341011,262.8239985,257.9458701,253.3823337,248.3848711,243.966954,239.3829017,235.0732045,230.6306306,226.1766248,222.1489008,217.8437316,213.8839685,209.9403045,205.6933048
56,371.6831205,351.0438061,345.0196371,339.2470792,333.2751055,327.4489711,321.777413,316.0763174,310.5703376,305.2176769,299.4374539,294.2983455,288.7161947,283.2880972,278.2335562,273.0277693,267.8465988,262.8256067,258.151213,253.3119059,248.5447053,243.8353818,239.4114732,234.8810872,230.6001088,226.3086617
57,407.052006,384.512238,378.0150311,371.3651498,365.4411916,358.9265739,352.8579284,346.3087789,340.0458295,334.3017471,328.2740551,322.5923895,316.8838606,310.9933117,305.0654153,299.3921102,293.7979694,288.1935049,283.0960247,277.7992129,272.3744133,267.4754184,262.505403,257.6843537,252.697959,247.6406053
58,446.1585279,421.4924632,414.3656311,407.2401832,399.9007481,393.3399651,386.450402,379.4754385,372.6774098,366.2792436,359.879767,353.1694696,346.9611598,340.86913,334.4863741,328.0979433,321.8414292,315.8747501,310.3671712,304.1968326,298.7676784,292.9091863,287.8192712,282.1320866,276.9133692,271.6953014
59,487.8036217,461.1251104,453.6304474,445.9172573,438.1075139,430.2467001,423.2229705,415.907779,408.4113286,401.159141,393.9878313,386.934581,379.9639272,373.0412839,366.0916527,359.2466149,352.9021932,346.1207059,339.555624,333.6621122,326.9473072,321.1030715,314.7256807,308.9410439,303.2076837,297.364302
60,532.1820533,503.1449791,495.0977574,486.9392269,478.377459,469.8501268,461.8839402,454.1337988,446.1428128,438.1100619,430.1829347,422.6540873,414.9413576,407.4838307,399.8444185,392.6627783,385.3894189,377.9564528,371.1304943,363.9656584,357.4339684,350.4291657,344.1530858,337.2141037,331.3875576,324.6944786
61,578.1994719,547.2502752,538.8536006,529.9318713,520.8461353,511.9019618,502.851465,494.067927,485.5642324,476.8804287,468.5111367,459.896845,451.7882477,443.8399001,435.4522954,427.7548,419.878907,411.730249,403.8972792,396.5556727,389.0337375,381.6091779,374.3116313,367.3391871,360.3123658,353.5117281
62,627.1855736,594.2326925,584.9715587,575.9218849,566.0952017,556.7972686,546.9521762,537.317467,528.104304,518.5798754,509.1625548,500.2252401,491.1329201,482.4381282,473.60074,465.141636,456.298416,447.9288199,439.3619405,431.3996654,423.3396687,415.2230105,407.4179569,399.5931226,391.8943776,384.4632055
63,681.048076,644.770304,635.6192197,626.2055402,615.6169692,605.55743,594.9918628,584.6616863,574.328118,563.9280726,554.2175602,544.2203367,534.4614026,524.462685,515.1743241,505.8841042,496.6872927,487.1637292,478.0208842,469.3162106,460.1172542,451.3599898,442.9048745,434.7293969,426.3953037,418.1935983
64,740.6057702,701.0061335,690.6090788,680.8896959,670.4050115,659.2168944,648.2928669,636.8531144,625.6967959,614.7764914,603.7500725,592.8719861,582.2235986,571.8116443,561.1220706,550.797393,540.841678,530.8850097,520.9453109,511.1692007,501.7322522,492.3107614,482.717646,473.4623474,464.6922149,455.6255501
65,808.8485811,764.9894634,753.8969947,742.351058,731.5148783,720.0469477,708.0702051,696.336509,683.8808801,671.7869139,660.0925169,648.0488814,636.3268979,625.1337856,613.5685815,602.1916901,591.0362062,580.430079,569.6874221,558.9611282,548.4388128,538.155992,527.9309827,517.3508462,507.5770578,498.2493249
66,887.4896641,839.0222892,825.9298977,813.5504508,801.3104677,789.3591102,776.9412198,763.9155521,750.8663101,737.7500135,724.5687605,711.6075938,698.5698633,686.2920132,673.5241945,661.3781067,648.8903012,636.8943316,625.2115388,613.6540805,601.9982524,590.818381,579.6035199,568.019156,557.3293039,546.5942438
67,978.7182187,923.8447367,909.5470629,895.0104193,881.4573122,868.1419127,855.0902,841.1927178,827.1327358,816.3993838,805.939623,791.3864927,777.1044786,762.8492199,749.2405354,735.4720513,722.1559231,707.9528987,695.1304365,682.4407634,669.8113313,657.0222682,644.4362519,632.1926062,619.8986255,608.0290372
68,1083.378279,1022.416644,1004.699952,989.257532,973.0063033,958.3552902,943.2628267,928.8001439,913.4151049,905.8749806,898.0682151,882.0897485,865.9797429,850.5656587,834.82548,819.6861169,804.5129259,789.6999867,774.6512461,760.543468,746.4085824,732.4347454,718.3738003,704.6537394,691.0854852,677.5443315
69,1202.773369,1134.506348,1114.651236,1095.131492,1078.084634,1060.409398,1043.853196,1027.379002,1011.471962,1003.023407,994.5623885,977.1237922,959.4159584,941.9398002,925.1086881,907.8388574,891.5747448,875.1646258,858.7937619,842.3988032,826.7270287,811.5383615,795.7131322,780.7755704,765.8782736,751.1666821
70,1336.559511,1261.387355,1238.20027,1216.501122,1195.250839,1176.098095,1156.378805,1138.555662,1120.529705,1107.239859,1093.072994,1074.107666,1055.336173,1036.393279,1017.529065,999.0531289,980.2632592,962.4044851,944.5276514,926.784474,909.1840884,892.0933229,875.7786693,858.9424811,842.3466837,826.2726063
71,1485.20654,1402.350285,1377.109625,1351.708839,1328.157189,1304.933392,1283.421495,1261.906391,1242.278522,1222.251148,1202.486739,1182.218538,1161.941226,1141.033388,1120.66647,1099.982379,1079.594429,1059.773674,1040.126673,1021.058767,1001.817897,982.3046553,963.9746116,946.2848897,927.9219848,910.172719
72,1651.106445,1558.881488,1531.853149,1504.383722,1476.412367,1450.708964,1424.952079,1401.692075,1377.998501,1356.296543,1334.363201,1312.388268,1290.328195,1267.545809,1244.691299,1222.224433,1199.846607,1177.874552,1155.710488,1134.54614,1112.960542,1091.995866,1071.249566,1051.191822,1031.227861,1011.47488
73,1838.282201,1735.50315,1705.592684,1675.466705,1645.507782,1615.227076,1587.166765,1558.606302,1532.73254,1507.098835,1482.685732,1458.01865,1434.650124,1409.513851,1384.978658,1359.773837,1334.907812,1310.297486,1286.095608,1261.963739,1238.528065,1215.312141,1192.430896,1169.487636,1147.157323,1126.026961
74,2048.366339,1935.953804,1902.517665,1868.894999,1836.20522,1803.339996,1770.291188,1739.047659,1707.982591,1679.861703,1650.962059,1624.04377,1596.325394,1570.261669,1543.056395,1515.709412,1488.522786,1461.431795,1433.975332,1407.798178,1380.737927,1355.145597,1329.73271,1304.477487,1279.018794,1255.000024
75,2289.025592,2163.742232,2127.450297,2090.632613,2053.739517,2016.968037,1981.240303,1944.755921,1910.73552,1876.30536,1844.75415,1813.404008,1783.187983,1753.279829,1723.760774,1693.61396,1663.14886,1633.137496,1603.69111,1573.233421,1543.978742,1514.718563,1486.543627,1458.294543,1430.620903,1402.780877
76,2561.236864,2424.45301,2384.391618,2345.002355,2303.353534,2262.913536,2223.108347,2182.738059,2142.463499,2104.653081,2066.854313,2032.213995,1996.657506,1963.848426,1930.085352,1897.522353,1864.362769,1830.662258,1797.118137,1764.256851,1730.856006,1698.587628,1666.499194,1635.22808,1604.129817,1573.942141
77,2876.441936,2720.31593,2679.482874,2634.829148,2590.554492,2544.623205,2499.888398,2455.593403,2410.917382,2366.449064,2324.655354,2283.457835,2244.095855,2205.048841,2167.684026,2130.492676,2093.995023,2057.68981,2019.942628,1982.952036,1946.623909,1909.69679,1873.855629,1837.951487,1803.493323,1769.230107
78,3241.522713,3062.93619,3013.461346,2967.434936,2918.152159,2868.617546,2817.798731,2767.878552,2718.181378,2669.45371,2620.33037,2573.662638,2527.656555,2484.07934,2440.559977,2399.164291,2357.278278,2316.821832,2275.547606,2233.793211,2192.499298,2152.02177,2111.207312,2071.727281,2032.230753,1994.173719
79,3667.829243,3462.373777,3403.998411,3348.631155,3297.067627,3241.825653,3186.688337,3129.668388,3073.872274,3019.141734,2964.798237,2909.969502,2858.134232,2807.103026,2758.477293,2709.373383,2663.340761,2616.651911,2570.814943,2524.739375,2478.794601,2432.376588,2388.069448,2341.928534,2298.245467,2254.125891
80,4161.151815,3927.676512,3859.140894,3793.219047,3731.957377,3673.32261,3611.536356,3549.488611,3485.899375,3424.132666,3363.124441,3302.232861,3241.351495,3183.583955,3126.179842,3071.454141,3017.226673,2964.720146,2912.31107,2861.16282,2809.347294,2757.983701,2706.400385,2656.092553,2605.704436,2556.543323
81,4729.795558,4464.608888,4385.551794,4308.027326,4234.025807,4165.323143,4099.340052,4029.697877,3960.061781,3890.020122,3820.021684,3751.688181,3684.273426,3616.129825,3551.494387,3487.349248,3426.642522,3365.425546,3306.20274,3246.965752,3189.757359,3131.858477,3073.700425,3016.59897,2960.666985,2904.071984
82,5385.651622,5083.619955,4993.426934,4903.292314,4817.240226,4734.820671,4657.150601,4583.164764,4504.626256,4426.632702,4347.681375,4269.57008,4193.015718,4118.071745,4042.035238,3969.322341,3897.485098,3829.250118,3759.916685,3693.974717,3627.64374,3562.646769,3498.174294,3432.585943,3368.430769,3306.215634
83,6132.808576,5797.186642,5693.5472,5592.01157,5492.005719,5395.768015,5302.242996,5215.117686,5131.436307,5043.617059,4955.679052,4866.84114,4779.229154,4693.747342,4609.569283,4524.700236,4443.586073,4362.691255,4285.686061,4208.387348,4133.652439,4058.653799,3985.648456,3912.852939,3839.434114,3768.482649
84,6989.328727,6611.679438,6501.18019,6384.159604,6270.767159,6159.265677,6050.745669,5947.039434,5848.413905,5752.997379,5654.689112,5556.280099,5455.949058,5358.34351,5262.077796,5167.596795,5072.575345,4981.419709,4891.21207,4804.470196,4717.02811,4632.624629,4548.613731,4466.34231,4384.257592,4302.398408
85,7959.666442,7544.300603,7422.168216,7298.442999,7167.517502,7040.960937,6914.937424,6793.317717,6675.902143,6565.313027,6458.058586,6346.622354,6235.797815,6123.301531,6012.912763,5904.62876,5799.447968,5692.974841,5591.155846,5488.811416,5391.690591,5293.873082,5198.273873,5103.036076,5011.020666,4918.554837
86,9048.103201,8592.962481,8470.013997,8331.516446,8192.698359,8046.480354,7904.788116,7763.206163,7626.52505,7495.357358,7370.025957,7250.223367,7123.790056,6998.937243,6872.611891,6748.772016,6628.027344,6509.324304,6390.364355,6275.707451,6161.686981,6052.017034,5941.822527,5834.17395,5727.192663,5623.80072
