AGE,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
10,7.374546879,6.67995235,6.444760052,6.229924965,6.141642819,5.997077578,5.887161234,5.805757919,5.674308857,5.456482182,5.444727728,5.366324848,5.053275967,5.056354272,5.062156045,4.587598996,4.592766634,4.355031876,4.36150055,4.371542232,3.896499239,3.909265938,3.924261748,3.69153531,3.701309277,3.707960992
11,8.194890354,7.340638534,7.143657725,6.893961365,6.683183678,6.59035196,6.436678031,6.093817709,6.0179613,5.890766342,5.674389353,5.662220251,5.590679608,5.515481717,5.278880877,5.284929783,5.052935515,5.058619768,4.822123905,4.829261461,4.598324274,4.368221673,4.3824837,4.399235511,4.168924834,3.934055396
12,9.949686854,8.94520274,8.568256876,8.340375636,8.051777667,7.610413424,7.506107509,7.332159424,7.199092015,6.690205424,6.575509749,6.362170066,6.348571865,6.055739448,5.974565082,5.978165349,5.745606108,5.515144467,5.521327327,5.526328752,5.293850831,5.305941811,5.078554353,5.095077791,5.114497775,4.887388461
13,12.44192042,11.50552466,10.99762896,10.03580273,10.01651503,9.673495919,9.005006073,8.64887103,8.449137903,8.072083708,8.046837191,7.722775753,7.514038925,7.498052264,6.999446078,6.905937558,6.671805546,6.67939728,6.451235232,6.219255053,6.224853686,5.994219175,6.007875123,5.783181304,5.801929383,5.581298283
14,15.15187652,13.74491095,13.30634806,12.76473806,12.23635646,11.91937153,11.51467298,11.09377545,10.71072656,10.46432008,10.27572449,9.848132634,9.557399175,9.121761482,8.869034699,8.413421089,8.301471495,8.0690904,7.840658805,7.853216249,7.623730768,7.392110948,7.402879004,6.941003861,6.959693774,6.741416131
15,19.39037746,18.12180081,17.21342046,16.14121713,15.54728382,15.15951664,14.52919945,14.03920917,13.39620934,12.98374597,12.45974652,12.01362879,11.85948788,11.60562687,11.1786618,10.92265021,10.76953084,10.62685453,10.16054848,9.935431523,9.714339194,9.487924837,9.258962498,9.034637135,8.578464955,8.362512529
16,24.88457792,23.07212074,21.89196454,20.64650734,20.00444836,19.08143518,18.30770049,17.60145248,17.01030988,16.38294909,15.93204176,15.56843398,15.06853413,14.53707921,14.10034592,13.68345983,13.42314497,12.86821872,12.46333018,12.2353373,12.01346922,11.79655659,11.57334965,11.34718241,11.12682808,10.91453092
17,31.46291022,28.36346733,27.1988668,25.57084154,24.81121899,23.79228032,23.06104643,22.13458566,21.33568585,20.62302387,19.78209441,19.28832953,18.62604842,18.07439376,17.16871995,16.78047121,16.60537668,16.11015665,15.63749445,15.43236939,14.97340466,14.75580893,14.54444795,14.32552045,13.86794659,13.4170526
18,37.67377027,33.95688995,32.78445392,31.48509594,29.97597834,28.88681451,28.02206997,26.70848452,25.88715399,24.99955358,24.17007446,23.11863443,22.3556719,21.40546977,21.02710854,20.64889141,19.86698256,19.47412976,18.97604788,18.355079,18.11592099,17.42907239,17.21564809,16.776471,16.56140842,16.34225348
19,43.53337037,39.3107029,37.68283035,36.13392617,34.70104524,33.03880448,31.9292806,30.73916156,29.64030982,28.71334072,27.53061016,26.62749163,25.82677093,25.03673747,24.47810367,23.61676704,23.30585832,22.57823075,21.7455566,21.24824391,20.93259356,20.66307818,20.21503746,19.54712755,19.34679241,18.67583704
20,47.44700865,43.08181758,41.37299949,39.56702371,37.87094592,36.27713659,34.96276598,33.84689487,32.36389151,31.4957115,30.74623984,29.29520617,28.3452132,27.78671998,26.75713551,26.16679368,25.28556077,24.79883862,24.32788634,23.51015583,23.23837997,22.52337662,22.00991354,21.56774827,21.36356353,20.94062082
21,49.61979712,45.17732098,43.22581399,41.32559039,39.81722921,38.4314479,36.89677614,35.62326304,34.25063222,33.27195949,32.15007952,31.14706132,30.39093797,29.4146485,28.41824496,27.38993773,26.79134726,26.1194743,25.65691486,25.20473318,24.39705993,24.12609314,23.4428166,22.9226361,22.485098,22.05870767
22,50.19285814,46.16151892,44.13864131,42.46485399,40.60243567,39.14086991,37.78001659,36.51106361,35.24201678,34.14465101,33.17907539,32.31300368,31.07984951,30.33240208,29.36695445,28.82266082,27.57926302,26.98199915,26.31274274,25.85844655,25.19454571,24.61376173,24.34477465,23.67370866,23.15541514,22.72200738
23,50.60091397,46.25181544,44.25945673,42.75676518,41.3583357,39.75296707,38.56132918,36.96468526,35.93587833,34.66516023,33.83940928,32.89069979,31.79650238,30.59301784,30.08940853,29.13912508,28.5980153,27.58398999,26.99101221,26.32662144,25.87582172,25.43439556,24.85869793,24.37363034,23.70839568,23.19365598
24,51.41580223,47.07982373,45.02905816,43.49712315,42.04135649,40.67835128,39.08572178,38.14027091,36.53857865,35.75303901,34.48425602,33.41431489,32.48228128,31.64063905,30.67937516,29.95084009,29.44544414,28.68868615,27.89412342,27.29708112,26.63027196,25.97540853,25.75378516,25.39856205,24.48118307,24.04429493
25,52.72680499,48.6321393,46.74719295,45.17557874,43.68823802,42.27060608,40.71403368,39.3739312,38.19997925,37.09135868,36.07476682,35.07282695,33.74831258,33.05447669,31.96763158,31.2282579,30.71411437,29.97002997,29.43645541,28.4204679,28.02548844,27.349124,26.71342222,26.28919406,25.72088731,25.45380027
26,55.34255637,50.91805679,49.21041136,47.36736587,46.05086428,44.6253499,43.23108696,41.922295,40.38987839,39.2320848,38.15568,36.92240595,36.19520097,35.35557249,34.13580725,33.50832123,32.9430497,31.94367191,31.38039093,30.41957282,29.60909557,29.19033569,28.49667642,28.10068921,27.2708923,26.92277042
27,59.06908879,54.38556139,52.55114803,50.91424509,49.35731294,47.63148091,46.27721173,44.88786409,43.59271373,42.11359332,41.21369653,40.19539293,39.01846339,38.0857737,36.96999847,36.19241335,35.52932176,34.43475128,33.62605819,32.79647093,32.27710654,31.65961634,30.98941021,30.26768369,29.70287644,29.1152912
28,63.52430189,58.58378633,56.52257692,55.08493657,53.33396417,51.63390685,50.14225139,48.4223505,47.2456036,46.19113713,44.56050185,43.45743624,42.50291757,41.38777139,40.50722085,39.35458481,38.27267475,37.57310805,36.860236,35.99648034,35.09527398,34.36975807,33.51392429,33.01495494,32.46633159,31.95297867
29,68.26588769,63.42846144,61.15439848,59.2730312,57.60290519,55.95443037,54.54424465,53.05633866,51.42152572,50.23020324,49.19603614,47.88770334,46.36095615,45.24913961,44.20730771,43.13777126,41.94604998,41.27635117,40.28833252,39.25051928,38.33332041,38.00644392,36.86294207,36.40393035,35.63721317,34.84159882
30,73.43725412,68.06189789,66.10099053,64.49869695,62.35720891,60.86097436,59.32099942,57.76189023,56.48134269,54.94260062,53.73144933,52.27216373,51.05466989,49.79894259,48.54310891,47.58657568,46.33850655,45.58907242,44.58122411,43.53391881,42.60420467,41.83100275,40.75337985,40.26744474,39.34119448,38.51358385
31,78.8036138,72.97094066,71.45771484,69.18525658,67.82859367,65.85481138,64.30894935,62.87384811,61.37826861,59.65292842,58.203713,56.97500416,55.9825495,54.41570846,53.20088095,52.0396934,50.6837408,50.00237511,48.7030956,47.85158353,46.74642531,45.92625104,44.63506416,44.11531658,42.99799199,42.25142784
32,84.51658466,78.42586806,76.84107666,75.17240138,73.23659004,71.68871457,69.85857355,68.44847692,66.6983769,65.26953599,63.96461347,62.41174589,60.93703432,59.96800963,58.51757765,57.11851046,56.06430934,54.81107918,53.46665018,52.35775835,51.40730486,50.47297876,49.29020968,48.36289396,47.5151401,46.84067188
33,90.93168328,84.68119481,83.05879026,81.25117936,79.44366926,77.82439512,76.29041653,74.5753349,73.06928467,71.6565278,69.87770314,68.55570911,67.1281635,65.84606653,64.45928916,63.13798059,61.55933274,60.86383686,59.24199621,57.98898209,57.05222,55.9736302,54.95563624,53.60753853,52.5792555,51.60168637
34,98.02624388,91.31092974,89.66573714,87.9110118,86.33882328,85.07937365,83.06912134,81.54123812,79.91974018,78.51353265,77.03303005,75.56422742,74.22164928,72.72662374,70.96696931,69.83255804,68.43683831,66.91869611,65.89125079,64.3959149,62.9995275,61.98164163,60.76874859,59.42845331,58.36787143,57.22858955
35,106.2021122,99.17016888,97.49533121,96.10246036,94.18491639,92.62159083,91.23871766,89.46169527,87.93055228,86.37663831,84.83859301,83.31378993,81.7345154,80.36882776,78.81812996,77.46406189,75.92005618,74.23964696,72.78688906,71.67867882,70.08335263,68.80340865,67.69105801,66.32165043,65.11419078,63.61733606
36,115.0643107,108.036281,106.5536232,104.6203506,102.8117169,101.3972768,99.83013314,98.32886042,96.96488999,95.43024224,93.28040345,92.01820333,90.68593296,88.57821063,87.18680153,85.59845163,84.42437021,82.69542381,81.20935219,79.60263852,77.96077569,76.52235336,74.87335385,73.41565084,72.12880623,70.8146984
37,125.159709,117.6084459,116.287554,114.4330728,112.9430955,111.1825783,109.3194862,107.9616725,106.5723772,105.1477686,103.3906235,101.4857211,100.0560857,98.7250518,96.53489944,94.89617466,93.51763915,91.62794163,90.16194472,88.4294447,86.43777354,84.97854591,83.71600878,81.96300135,80.38872634,78.67056342
38,135.903044,128.0074339,126.5164882,125.2103945,123.4691609,121.733429,120.2416328,118.3496697,116.9688362,115.4782687,113.9719328,112.2098018,110.1052508,108.5001165,106.9662294,105.1339693,103.2453678,101.6468355,99.92889247,98.06149441,96.3247943,94.18863139,92.69783022,90.64635271,89.03480007,87.09780491
39,147.6410287,139.286209,137.5845374,136.1993758,134.6971996,133.0774802,131.539529,129.8502463,127.9051177,126.2757251,124.6861631,122.8693267,121.1012343,119.2207068,117.4292416,115.703528,113.5807819,111.6591082,109.8399811,107.8471022,106.0220764,103.8199992,101.9992554,99.75744074,98.12613512,95.91326629
40,159.7722482,150.8542606,149.0745169,147.6925999,145.9535575,144.4843885,142.5146326,140.9376839,139.2703066,137.0537914,135.3993275,133.7068059,131.584709,129.8104286,127.7314089,125.9746793,123.829275,121.4033704,119.4497885,117.3911775,115.3490032,113.3387347,111.3423685,109.1368838,106.842224,104.6470685
41,171.9754935,162.2349197,160.8298095,158.9300746,157.1691482,155.3292339,153.6523929,151.7777197,149.9233111,147.8141976,146.0237137,143.6723733,141.8629672,139.9033833,137.6839714,135.4247022,133.5099471,131.5602179,129.0416027,126.837781,124.7510598,122.2133349,120.0129452,117.7404021,115.1345811,112.9951652
42,184.311639,173.7793253,172.2242533,170.4541052,167.9490087,166.3469822,164.4139889,162.2935657,160.2695864,158.1419474,156.0497001,153.7996944,151.649383,149.2640736,147.2752434,144.8300606,142.6222986,140.3507298,137.9314811,135.736022,133.0661796,130.919054,128.3402851,125.945859,123.375203,121.0623987
43,197.0549793,185.8923447,183.6356608,181.7678903,179.6339087,177.2900389,175.3443456,173.0867325,170.5104182,168.3308466,165.9306714,163.3909406,160.9308818,158.7588111,156.6925812,154.2343593,151.7818997,149.2013435,146.373625,144.1079405,141.5728435,138.8771758,136.431023,133.8144388,131.2210422,128.7947843
44,210.4235026,198.4786436,195.9742897,193.6549239,191.4944343,188.4911785,186.0564831,183.56038,180.999212,178.6540553,176.3179477,173.1835642,170.6577502,167.7658025,165.3495168,162.9136978,160.0276092,157.7884997,154.8574442,152.1235757,149.5726265,146.6841573,143.9663947,141.2014282,138.776506,135.9819801
45,224.9639783,211.6447385,208.8931132,205.8883578,203.0139181,200.2885686,197.6788262,193.8585905,191.5802508,188.7227807,185.9190988,183.1839885,180.0109301,177.0335982,173.9594222,171.5233134,168.7102771,165.8496993,162.9447033,159.6807245,157.0580873,154.6302013,151.3796339,148.6403681,145.5435183,143.0885862
46,240.4951688,225.9971382,222.3634053,219.1329904,215.6267884,212.1921554,208.8863523,205.6203766,202.4583867,199.3932237,196.0182782,192.9829202,189.8439306,186.4021267,183.2013626,179.9506994,177.0454308,174.0713442,170.8112986,167.8983984,164.7352569,161.7981505,159.0545882,155.6495617,152.6702487,149.8981707
47,257.6042585,241.3696323,237.1715262,233.5979725,229.2085598,225.6785756,221.9252074,218.2887085,214.3619944,210.5715623,207.2288696,203.5647992,200.0663051,196.5207684,193.0399157,189.6159175,185.9557223,183.0295208,179.2159644,176.224263,172.8617986,169.7997482,166.5475535,163.919517,160.3665521,157.3645282
48,276.4109938,258.336964,253.7574762,249.0977907,244.7054787,240.085856,236.0672237,231.7360368,227.2430656,223.4222265,218.7399147,215.1170581,211.1609014,207.1972822,203.7086617,199.952271,196.304367,192.4517404,188.8261719,185.5351079,182.3324889,178.7394789,175.5417563,172.1707867,169.4639781,165.7727723
49,296.9600331,277.6178807,272.2433711,267.086685,261.7354071,256.764072,251.7097152,246.9721218,242.0552831,237.4791853,233.0015378,228.1864052,224.4413518,220.1389065,215.9388727,211.8254037,208.019777,203.9164989,200.2971715,196.4171883,192.9897887,189.09598,185.7120801,181.923605,178.6317568,175.4340312
50,320.6582046,299.5176473,293.5455116,287.32408,281.6231859,275.9959626,270.7009253,265.0364484,259.6387806,254.4138667,249.7897048,244.6806021,239.960785,235.2252864,230.5216157,226.5463346,222.0558358,217.9584788,213.4017212,209.5109377,205.5971108,201.8258035,197.8558258,194.238189,190.4696165,187.0019883
51,348.3190009,324.7390645,318.1798558,311.2174651,305.2513144,298.8359167,292.4222197,286.6122164,280.6369939,274.9205579,269.6810455,264.0311495,258.5708557,253.6577342,248.7633866,244.0145947,239.341222,234.7236917,230.0875495,225.5442887,221.0782373,217.3481271,213.0351909,209.1287114,205.2739269,201.4670602
52,379.4222542,353.8107877,346.2535389,339.1476536,332.1179184,325.3091873,318.4396457,311.8390308,305.5700073,299.4075855,293.0128469,287.29756,281.4285457,275.9145864,270.2494016,265.0102325,259.6531016,255.2036534,250.0187105,245.2931183,240.5360384,235.8629503,231.4045852,227.2643965,222.8778466,218.7830442
53,415.247113,387.2909423,379.2007217,371.1977554,363.3155361,356.0526746,348.3927232,341.3464372,334.2566452,327.5941748,320.8896553,314.1785499,308.0323611,302.2557088,295.9460871,290.0037636,284.4569906,278.8343196,273.4509087,268.1837984,263.1198699,258.1528405,253.1972965,248.2254258,243.8353022,239.1103941
54,455.8152549,425.3378907,416.2605455,407.5021073,398.8593409,391.0465767,382.9330144,374.8460335,366.9970777,359.8002741,352.5843635,345.4465808,338.5439372,331.5051551,325.346843,318.5221827,312.2651232,306.492328,300.5074256,294.6466332,289.0858364,283.4309621,278.0209031,272.9446202,267.6735969,262.8332227
55,501.6493942,467.8473812,458.1381293,448.4810167,439.2392888,430.1852887,421.5402028,412.8168753,404.7289618,396.1384479,388.0903789,380.600149,372.6617623,365.4206646,358.0244875,351.0111632,344.4806358,337.3414747,330.9219733,324.7180249,318.3730601,312.5356424,306.5033698,300.6485519,294.9157213,289.1075932
56,553.0973451,515.852499,505.5160116,495.1507182,484.6241089,475.0795704,465.1935172,455.8889671,446.5952961,437.3879584,429.0122998,420.0274272,411.8802425,403.7332152,395.807943,387.5914669,380.5405181,372.7726048,365.7493514,358.9545207,351.4639079,345.0944865,338.5295418,332.1000756,326.0341948,319.562838
57,610.1780289,569.4547599,557.7483823,546.3788706,534.8559378,523.8453245,513.746212,502.8010679,492.7969909,483.1793605,473.5107504,463.812951,454.7384692,445.7508541,436.7609539,428.4640882,419.6998201,411.8665469,403.9172853,395.9318716,388.4132698,380.9809088,373.8803489,366.8328287,359.7536745,352.7673503
58,673.436774,628.3229219,615.4338107,602.7189796,590.445518,578.3605227,566.3356026,555.4010332,543.8152936,533.0755146,522.4931738,512.1189089,501.574913,491.8944593,482.0921504,472.8058252,463.483341,454.4410644,445.586796,437.2056442,428.7343454,420.3265219,412.392924,404.5449046,397.0140935,389.4974869
59,741.4887364,692.1526075,678.2780814,664.3975898,650.571332,637.2960013,624.5855461,611.6936854,599.8698145,587.4147396,575.6848043,564.5958418,553.5007337,542.1372156,531.3307182,520.9706971,510.9785275,501.1902635,491.1238258,482.040261,472.4499468,463.1954981,454.5337599,445.7776651,437.8761709,429.1584994
60,813.0876528,760.25821,744.4790714,729.5937005,714.9469451,700.1954563,686.0892334,672.2374813,658.6471522,645.6796695,632.5558868,620.0229498,607.9717658,595.680125,583.7098859,572.6527558,561.5150868,550.3553212,539.6042817,529.2723863,519.1745388,509.151783,499.3475035,490.0953742,480.7003883,471.7913513
61,887.2676093,830.4698039,814.4820722,798.2318177,782.0451425,766.338236,750.6150706,735.6392705,720.8245076,706.0510286,692.3494934,678.5304222,665.1650911,652.1182995,639.2794326,626.4596721,614.4368616,602.4902304,590.8574896,579.3965067,568.0118804,557.4047447,546.4026481,536.0284682,525.9203606,516.115842
62,964.0184226,903.0201522,887.0159269,870.1083503,852.5873129,835.57792,818.775571,802.0258129,786.1211868,770.3086895,754.7692179,740.0729944,725.3030893,711.0729866,697.2300388,683.5864475,670.1212315,657.0999849,644.321533,631.7071221,619.7563406,607.8153287,596.1545371,584.9553264,573.4544048,562.7038591
63,1045.610187,980.2399528,963.5102929,946.3677959,928.2047292,909.8602073,891.7129778,873.7275612,855.8507369,838.9462381,822.3100749,805.9477482,789.985512,774.2436617,759.1150018,744.4699409,729.7690453,715.4229032,701.3569682,687.9800464,674.9011699,661.7372412,649.2388981,637.0542526,624.8535711,612.4604859
64,1134.684479,1063.4054,1046.269773,1028.413037,1009.691963,990.3975219,970.8117435,951.6567764,932.3501681,913.9349209,895.6442052,877.8571378,860.3546374,843.7383749,826.765765,810.908492,795.0032359,779.6662302,764.4629576,749.4836372,735.3064095,720.8583614,707.3092085,693.7378596,680.5063182,667.5636514
65,1235.138516,1156.567191,1137.394252,1119.01633,1099.697813,1079.72707,1059.351186,1038.260839,1017.912357,997.6358177,977.4427682,958.2991814,939.2201848,920.4365459,902.8566301,884.6304163,867.5134317,850.8262539,834.3516226,818.087217,802.0784539,786.6639891,771.9221764,756.8389734,742.4679144,728.7503096
66,1350.161607,1263.016869,1241.20479,1220.408035,1200.702501,1179.87814,1158.077927,1136.626809,1113.995227,1092.007342,1070.068481,1049.066361,1028.332578,1008.278712,988.2785298,969.1673908,949.914351,931.6831534,913.5669659,895.9125616,878.6706509,861.4643712,844.9070009,828.8244192,812.8956244,797.5137282
67,1483.766413,1385.6195,1360.20477,1336.831214,1314.706052,1292.921849,1270.228526,1247.378104,1223.622467,1205.691456,1188.161416,1164.862272,1141.696488,1119.176067,1097.258299,1075.400913,1054.995072,1033.84656,1014.337153,994.7733862,975.4107746,956.5236473,938.1891876,920.0851488,902.4880706,885.2941333
68,1636.629943,1526.962218,1496.895176,1469.677373,1444.732653,1420.008739,1395.964699,1371.882852,1346.671569,1334.313208,1320.782982,1294.906881,1269.452907,1244.49452,1220.334446,1196.297972,1172.572498,1150.471992,1127.365358,1105.971584,1084.737602,1063.816979,1043.343029,1023.172339,1003.829625,984.6532559
69,1811.869747,1687.861044,1653.536258,1621.043587,1591.431339,1563.912667,1537.146405,1511.206175,1484.693862,1471.736884,1457.671681,1428.988945,1401.19843,1373.529999,1346.552618,1320.017761,1294.54857,1269.151364,1245.039576,1220.067508,1196.934202,1174.355406,1151.771573,1129.296073,1107.992856,1086.770005
70,2007.818975,1869.861699,1829.378166,1791.959235,1757.04703,1725.279884,1694.724864,1666.178322,1637.789032,1616.263733,1593.898742,1563.811629,1532.842242,1503.1587,1473.828466,1444.986873,1416.914786,1389.268079,1362.445458,1336.738141,1309.970726,1285.259588,1260.898726,1236.541081,1212.567569,1189.67637
71,2224.306953,2072.876872,2026.900319,1983.669891,1943.213341,1905.194066,1870.846198,1838.030781,1806.020282,1775.583173,1744.135653,1712.19408,1679.957087,1647.195687,1615.331615,1583.79016,1552.986194,1523.055906,1493.484333,1464.253672,1436.774558,1408.607277,1381.916634,1355.73621,1329.732908,1304.271508
72,2467.060731,2296.93255,2247.202764,2197.599362,2150.844296,2107.592685,2066.956223,2028.863313,1993.588544,1958.98719,1925.590495,1891.467651,1856.761001,1821.797265,1786.646779,1752.007388,1717.921856,1684.738703,1652.157187,1620.127142,1588.960272,1559.129546,1528.542098,1499.586625,1471.723136,1443.423625
73,2733.8808,2549.636307,2492.273187,2439.28087,2385.470242,2335.136907,2288.553856,2244.21784,2203.488659,2164.525244,2126.887814,2090.200444,2053.48035,2015.499648,1977.341092,1939.041169,1901.830149,1865.116753,1829.336246,1793.924756,1759.611837,1725.40424,1692.963596,1660.051808,1628.8556,1598.242856
74,3031.046941,2827.642549,2767.683035,2706.64106,2649.091234,2592.043531,2537.368117,2486.69544,2439.422205,2394.508575,2352.246859,2311.039814,2271.011171,2230.75591,2189.604288,2148.636424,2106.923708,2066.415595,2026.952037,1987.741885,1949.829055,1912.334958,1875.998597,1840.629546,1804.703291,1771.261418
75,3360.887215,3138.067357,3073.592198,3008.440251,2942.835111,2880.320061,2818.419657,2759.89839,2705.269752,2653.814031,2605.059348,2558.803232,2514.129323,2469.95209,2426.118246,2381.167253,2336.502933,2291.400629,2247.988786,2204.99087,2162.855323,2121.607566,2080.991396,2041.059319,2002.925239,1963.997759
76,3725.764924,3483.243698,3414.027551,3343.823187,3273.992144,3203.118212,3135.899244,3069.078228,3006.015957,2946.884134,2890.536814,2837.901434,2787.197028,2738.01047,2690.183755,2641.257342,2593.141297,2544.375374,2495.795214,2448.621015,2401.478207,2355.731502,2311.077057,2266.822587,2224.099859,2182.521681
77,4137.215517,3867.421164,3794.975865,3719.984536,3643.850383,3568.090282,3491.477192,3418.935951,3347.183392,3278.782465,3214.419292,3153.777438,3095.696419,3039.959381,2986.150175,2934.052125,2881.21683,2827.694911,2775.047618,2721.852531,2670.888338,2619.823246,2569.921821,2521.112552,2473.718504,2426.794639
78,4603.662226,4302.359251,4221.146544,4142.306697,4060.513893,3977.783442,3895.902816,3812.913495,3734.668603,3656.479429,3582.364068,3512.992555,3446.378912,3383.323335,3322.644524,3263.611639,3205.746113,3147.628861,3089.827797,3031.654501,2974.53894,2918.346609,2863.213403,2808.797713,2756.11962,2704.007586
79,5129.689091,4796.535536,4704.252177,4614.696548,4528.81379,4439.812832,4350.830818,4262.151701,4172.396474,4086.732003,4002.472544,3922.127958,3846.45427,3774.192472,3705.431043,3638.198867,3573.238475,3509.777458,3445.931682,3382.76777,3319.728575,3256.59276,3195.188993,3135.108973,3076.365641,3018.238546
80,5741.675805,5362.491281,5259.895561,5160.370954,5062.905243,4969.268839,4872.21891,4774.560318,4677.849834,4580.341272,4487.700221,4396.017802,4308.681793,4225.678483,4146.142973,4070.37024,3997.160441,3925.203694,3855.388819,3784.805837,3715.968261,3646.294574,3577.454679,3510.648864,3444.415185,3379.949403
81,6449.357971,6022.557447,5903.41055,5791.607214,5681.116244,5575.016415,5471.390463,5364.379928,5258.537531,5152.85174,5046.245268,4945.666603,4845.210902,4750.188359,4659.286328,4572.174771,4488.164771,4406.955551,4328.357579,4250.77575,4172.984953,4095.957637,4019.860484,3944.397142,3870.786071,3798.00268
82,7261.260337,6781.352154,6645.752273,6515.460666,6391.615477,6271.685351,6154.426678,6039.791959,5924.201113,5806.894509,5691.540491,5575.522784,5464.416642,5354.966498,5250.207451,5150.964208,5055.057173,4962.901709,4872.900192,4784.969587,4698.762395,4613.094915,4528.410429,4444.096769,4360.564227,4280.016143
83,8186.555204,7647.836467,7495.502773,7346.858667,7202.118766,7066.961011,6934.204199,6805.136002,6679.546173,6551.726331,6423.837276,6296.418463,6170.334335,6048.286862,5928.871164,5814.701205,5704.693388,5598.52895,5497.01415,5397.506779,5299.99676,5204.051808,5108.611503,5015.25528,4922.043857,4830.168925
84,9226.674811,8626.275113,8454.987315,8287.801882,8124.661799,7966.399909,7818.551422,7672.248984,7529.628153,7391.492484,7251.104708,7109.567426,6970.96896,6831.61078,6698.941649,6568.176644,6442.16556,6322.116025,6205.459274,6092.263788,5981.635861,5873.972763,5766.966021,5662.192474,5558.324968,5455.191391
85,10381.16745,9716.264704,9529.928463,9342.534738,9158.052824,8979.609248,8806.571848,8643.635374,8482.480904,8325.663937,8173.625579,8018.62409,7865.09842,7712.17791,7560.185708,7414.908347,7271.319771,7133.757334,7001.594443,6872.979606,6749.093564,6626.270892,6505.563183,6388.018059,6271.879759,6156.696909
86,11638.7174,10910.61687,10710.03275,10505.91282,10302.59107,10102.28258,9906.694396,9716.70495,9538.559768,9361.561363,9190.672154,9022.915341,8852.963205,8683.970467,8517.877435,8350.22214,8192.44696,8036.034267,7885.257121,7740.727572,7598.829113,7461.750473,7326.309237,7192.887034,7062.367328,6934.494596
