AGE,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
9,5.757873565,5.282075403,5.296062504,5.217170952,5.097848344,5.007469475,4.902477467,4.741098587,4.513110586,4.50834043,4.366924401,4.05454375,4.057052298,4.061779669,3.814338352,3.818737271,3.822240343,3.828141948,3.581277083,3.591161638,3.603112059,3.617047662,3.370259277,3.379274132,3.385443115,3.127353659
10,6.134282102,5.733690907,5.511974765,5.275825164,5.198733985,5.081491394,4.9923154,4.887531784,4.726374038,4.748961165,4.743969229,4.60900882,4.546964459,4.044218474,4.048926212,4.055730811,4.060372666,3.810080202,3.815963703,3.824827978,3.579651726,3.591534753,3.605390058,3.617744001,3.627389381,3.374419048
11,6.935659276,6.635770519,6.226561213,6.236941404,6.005119364,5.919086093,5.786869593,5.686058495,5.35743856,5.205222077,5.230008293,4.975730873,4.847161349,4.782160026,4.785050495,4.79057618,4.546062983,4.551258549,4.302305276,4.055448114,4.064844431,4.075965813,4.089435965,3.848591287,3.861729488,3.871986949
12,7.898749318,7.452243539,7.132667618,6.973302582,6.956547664,6.729324152,6.634240791,6.487039736,6.374426744,6.066069199,6.173944719,5.955120722,5.948862094,5.845419161,5.76733806,5.519920011,5.526242745,5.283862957,5.289865751,5.294653786,4.797707201,4.80876917,4.821900565,4.58314396,4.600703652,4.616337475
13,9.587741637,8.982468747,8.790774083,8.416523213,8.231077204,7.920968536,7.947042893,7.590811201,7.422953929,7.059230473,7.012665115,6.890840473,6.676136891,6.669161427,6.584220409,6.496597407,6.250492226,6.257595156,6.01730728,6.024088825,6.029552343,5.787058878,5.800339698,5.563261234,5.58148267,5.60279019
14,11.21435201,10.69886737,10.33980223,10.1213329,9.95603624,9.483094462,9.374996145,9.158857915,9.030899099,8.593126215,8.444885976,8.195624742,8.095090328,7.886697729,7.632319179,7.319433981,7.222347437,7.226702917,6.985391799,6.996982551,6.754652267,6.760791914,6.520171781,6.535085239,6.552807437,6.321360256
15,13.4605884,12.62757893,12.37589923,11.96411877,11.44230219,11.22439923,11.23799259,10.81971647,10.60908483,9.974771128,9.993528001,9.58777255,9.370675073,9.291180714,9.089010895,8.834225754,8.5524694,8.439363176,8.196090217,8.205322022,7.969814328,7.978696879,7.736383964,7.747966159,7.515105362,7.284217612
16,15.41041436,14.25470013,13.74021923,13.46955737,13.02613819,12.75842599,12.48842219,12.2212349,11.76770549,11.56083582,11.40024062,11.15054661,10.95926186,10.78030223,10.23825891,10.28602497,9.786100312,9.779705857,9.40331046,9.408921639,9.171628435,8.938392132,8.94830119,8.707594017,8.720589811,8.240934972
17,17.31885225,15.87737099,15.30677325,15.1158836,14.82412741,14.34275036,13.78220069,13.21344507,12.93190339,12.94228109,12.49508465,12.08054826,11.8169926,11.6150359,11.45460338,11.41199109,11.22108588,10.96580739,10.73897912,10.59798515,10.35764709,10.12234458,10.13889043,9.654958997,9.415834212,9.429806875
18,18.55501496,17.42632018,16.83515622,16.29229501,16.13532931,15.83363375,15.32929936,15.02393769,14.66552944,14.10328896,13.8281213,13.38666907,13.20254017,12.91636186,12.46616533,12.32973993,12.0613149,11.87468571,11.62034868,11.65921841,11.26235033,11.26894438,11.03618766,10.80843402,10.82026192,10.58371658
19,20.02692227,18.76028396,17.9280689,17.37251559,17.13701318,16.45000404,16.15819429,15.65591537,15.34830057,14.9815397,14.66844345,14.37621599,13.94197255,13.75251635,13.45791964,13.23210016,13.11776473,12.8660572,12.68543473,12.19424718,12.00165574,11.84708078,11.6120136,11.38251549,11.40065542,11.17019985
20,20.65384533,19.45391853,18.97379949,18.68889607,17.64396877,17.15877862,17.05382579,16.76141906,16.24734316,15.93221756,15.54675687,15.22582103,14.9170682,14.48962092,14.06074241,13.99233404,13.53460799,13.4295631,13.42145974,12.77238893,12.75941184,12.34069016,12.18367245,11.95157223,11.72515285,11.74364345
21,21.19869915,19.90809924,19.48055951,19.01827656,18.75076255,17.99667855,17.26489063,17.16930737,16.8776601,16.36473294,16.05009701,15.66336203,15.34270862,15.03227829,14.84415405,14.64644527,14.33872856,13.87870682,13.78345503,13.54774588,13.37364196,12.89138539,12.71915036,12.55860187,12.32859986,12.34173798
22,21.46851821,20.38508156,19.86616094,19.45989073,19.27069191,18.51974001,18.0445229,17.32947464,17.23663853,16.94726039,16.43816315,16.12566758,15.74011109,15.42137089,15.11137666,14.92535573,14.72854034,14.42225895,14.18695975,13.87317417,13.64125578,13.46934273,13.2238154,13.06120123,12.66352658,12.670539
23,22.19690996,20.70242383,20.59602472,20.09918828,19.71296007,19.30322772,18.57616227,18.11495752,17.67245813,17.58943551,17.03119636,16.78307234,16.46741099,16.31591508,15.98865998,15.43153007,15.24823432,14.82092898,14.7388543,14.28081801,14.19753504,13.97303891,13.80414677,13.56056862,13.17206957,13.00906686
24,23.0792672,21.53844729,21.23142251,20.91439163,20.43637675,20.06518797,19.92727774,18.96988531,18.52328274,18.35333847,18.01927794,17.72177345,17.19800811,16.87636176,16.71009677,16.37671184,16.26727826,15.85765798,15.42464268,15.10842517,15.08394544,14.79737683,14.81167525,14.41838963,14.17547871,13.80323604
25,24.53982305,23.15392014,22.78766842,22.5032943,21.76283768,21.54109802,20.93817291,20.83241426,20.3888299,19.98713648,19.32346966,19.01553114,18.70281491,18.40796656,18.0649888,17.61255751,17.26249876,16.89463002,16.7172765,16.50068037,16.16353065,16.12228536,15.86308593,15.44054369,15.27936146,15.03639491
26,26.97135305,25.26284341,24.56556572,24.26037331,24.0034251,23.56477994,23.11901766,22.75172652,22.45644183,21.79037658,21.43289081,21.05930925,20.79689433,20.19412587,19.85687774,19.73830505,19.46394844,19.07866534,18.64971514,18.47838485,18.23987462,17.86852735,17.36612347,17.13937203,16.96521678,16.584087
27,29.15791929,27.70603008,27.31204669,27.08415907,26.42513486,25.97247377,25.6082857,25.1722578,24.79476429,24.56121152,23.92772347,23.63618573,23.04663577,22.57009675,22.46313499,22.06108893,21.65339877,21.30713274,21.1216289,20.6241409,20.45940456,20.19628545,19.78641663,19.47147915,18.85505454,18.70913716
28,32.21766786,30.79236796,30.2416777,29.80373047,29.3905733,29.05442598,28.40857022,28.12746706,27.45978089,27.07060721,26.66278844,26.30705496,25.83481926,25.80452044,25.13473541,24.72612562,24.2597614,24.06100084,23.62452751,23.16017012,23.04647253,22.66288952,22.148642,21.9196819,21.35609015,21.23109382
29,35.60045542,33.59222768,33.53223203,32.76351384,32.50422284,32.34795913,31.67427981,31.28818243,30.62743842,30.20150064,29.56358517,29.23065402,28.91256888,28.77240272,28.02575284,27.67768414,27.48862852,26.94399678,26.44946792,25.92423464,25.64945588,25.00101355,24.6244211,24.30968306,24.03783118,23.44247346
30,38.83761052,36.81108884,36.54646818,36.30828836,35.76739272,35.02653476,34.90199629,34.54945144,33.96301678,33.38745079,32.96619199,32.54815781,32.3037517,31.54084356,30.97577468,30.52820203,30.24345985,29.49596824,29.39716958,28.85871194,28.24379378,27.92421833,27.42463564,27.05588054,26.48820885,26.17307162
31,42.41443617,40.32321295,39.85860217,39.32616796,39.13366468,38.59913803,38.24141351,37.71363795,37.23394653,36.44497492,36.18251022,35.76546327,35.33196841,34.68767841,34.20323563,33.7178171,33.32154263,32.5813351,32.05525913,31.63174622,31.05283912,30.59286119,30.22777793,29.65046149,29.2885144,28.69261755
32,45.99805481,43.88267653,43.14300117,42.67031735,42.09966059,41.95427426,41.20213282,41.01182652,40.50919624,40.12741582,39.59341657,38.72566737,38.31264529,37.86524181,37.29574564,36.36044179,36.19090703,35.84073402,35.16405079,34.59698387,34.10085327,33.47758233,33.16372457,32.5168507,32.0869534,31.28256256
33,49.59542363,47.51901617,46.94678247,46.43339097,45.95445403,45.55411458,45.01815622,44.70405585,44.01137824,43.53547216,42.80865321,42.29978952,41.98571313,41.34284375,40.87872916,40.15702117,39.50626918,38.92804716,38.11682423,37.75944871,37.15098392,36.58180606,35.91366453,35.27190735,34.58436671,34.30897135
34,54.25518928,51.79864577,50.89215314,50.70201066,50.19598744,49.48731804,49.03119801,48.7627823,48.22062588,47.4569032,47.01155592,46.18016798,45.47526771,44.79115246,44.38698405,43.90599912,43.27250741,42.421797,41.67895903,41.42994695,40.3685068,39.7183095,39.07556237,38.60790232,37.86529657,37.12740618
35,59.39177424,56.46061928,55.82217361,55.41391687,54.69433679,54.19685502,53.69699363,53.16900334,52.28994665,51.74034712,51.33658465,50.49043185,50.23020299,49.56268884,48.77133746,47.90317922,47.40266109,46.63046796,45.82694478,45.18480586,44.74490292,44.02758013,43.06076983,42.32215928,41.54947584,40.93337561
36,64.7622517,61.76804862,61.33786452,60.93618289,60.13359224,59.55414688,58.83827831,58.31931711,57.70912207,56.88614503,56.32718172,55.61537442,55.02482098,54.47205437,53.38949454,52.71746834,52.08987145,51.56629711,50.67541198,49.68538677,48.90705277,48.2803633,47.65115168,46.62671195,46.03677187,45.19712949
37,71.19151811,67.83468104,67.31551342,66.46441957,66.07976707,65.10972468,64.65968937,64.16654784,63.39888985,62.91608431,61.71655789,61.14741586,60.33832561,59.78936749,58.95191594,58.13755436,57.14459691,56.2888745,55.50877995,54.73243521,54.04247446,52.64107809,52.33810929,51.54814518,50.46136102,49.76181843
38,77.87897003,74.39760238,73.38049582,72.86333864,72.27345031,71.68345668,70.77462946,70.21313587,69.2705874,68.69836542,67.68594592,66.98558268,66.40529659,65.49014201,64.76909167,63.65415326,62.65593041,61.80296092,61.18803246,60.14771159,59.02592822,58.15254947,57.37349645,56.64681476,55.70200213,54.54891648
39,85.15855651,80.81937248,80.43326091,79.83521653,78.65369964,78.32739501,77.52863939,76.22436813,75.55159349,74.38206101,74.00546843,72.89835141,72.2618169,71.45039913,70.43360825,69.32100187,68.13781379,67.40731494,66.46695375,65.38950112,64.55868198,63.32453826,62.26756079,61.3587584,60.19486813,59.59849435
40,92.80208517,88.0982808,87.24083877,86.66414482,85.58795226,84.86417254,83.67626732,82.66445327,81.86329966,80.85307793,79.90215881,79.05497199,77.85833046,76.84203457,75.80143539,74.69746987,73.83928445,72.58647172,71.67003659,70.86119741,69.78996266,68.7020323,67.10806196,66.10405313,65.30755228,63.96134798
41,100.4430299,95.5,94.45009695,93.73825916,92.26831345,91.41279824,90.24613907,89.085557,88.079826,87.10177376,85.98442702,84.80622001,83.49084757,82.43261025,81.25095646,80.200303,79.00756169,77.96949199,76.85695505,75.75199161,74.6002514,73.29910367,72.42453352,70.93617781,69.984703,68.55047028
42,109.0754113,103.0279169,101.8884322,100.7442031,99.43465373,98.06686569,96.97452907,95.58581569,94.67375783,92.99937625,92.06700659,90.40363218,89.44404518,88.10494672,86.96502919,85.83804342,84.11851266,83.0623764,82.05956482,80.86162554,79.3395324,78.29718808,77.00049149,75.64014839,74.48298986,73.09497733
43,117.5931071,111.6740274,109.8480762,108.5888812,107.1052443,105.6972314,103.9202997,102.5830548,100.9663442,100.0774757,97.95830129,96.84404358,95.30564051,93.89640023,92.53366244,91.31496815,89.7995028,88.50947194,87.14990752,85.9648304,84.44950043,83.18534125,81.79242252,80.49937695,79.35168971,78.06018057
44,127.6646116,120.7894038,118.6126887,117.1676318,115.3047027,113.7394727,111.7227268,110.0167951,108.4206317,106.7992141,105.0352835,103.3708118,102.078282,100.4332436,99.01882359,97.6289017,95.88488595,94.42299079,93.12224161,91.66958065,90.30570435,88.9367011,87.25855162,85.98864155,84.70025586,83.06353197
45,138.5538258,130.7053667,128.8102023,126.4901976,124.4710593,122.7534191,120.6090758,118.4774642,116.5555722,114.9059697,113.0558205,111.3180052,109.6602334,107.9704956,106.2053303,104.5629491,102.7012191,101.3019254,99.68400391,97.93200971,96.38284644,95.27571359,93.62560088,91.98902476,90.39500515,89.11175924
46,150.7357914,142.5601678,139.9495032,137.3068473,134.8687374,132.5299877,130.4686769,128.2554071,126.2402857,124.0353618,121.8448293,119.9890309,118.0551261,116.1784059,114.3203903,112.4259631,110.7770745,108.88268,107.1563254,105.3871769,103.841134,101.9583971,100.6814441,98.98867691,97.39910415,95.7350055
47,164.5317223,155.511328,152.3303782,149.6580744,147.2145756,144.4754951,141.8354586,139.1963779,136.9311831,134.7636178,132.2254479,129.9109998,127.8249939,126.1483491,123.6036892,121.8122296,119.7651446,117.6634137,115.9539592,114.1017853,112.1945586,110.4127087,108.827853,107.174974,105.4763548,103.490717
48,180.0400042,169.6374478,166.6294077,163.401474,160.5001592,157.6118687,154.3452887,151.8913536,148.9292436,146.3790348,144.0453919,141.5928375,139.1046454,136.7865022,134.6973975,132.1597309,130.2176544,127.9992164,125.665443,123.913955,121.9200782,119.8841633,118.0840965,116.3452119,114.5384675,112.6382595
49,197.0331357,185.9980656,182.1797585,178.8430816,175.7618831,172.2407213,169.1717393,165.8974874,163.1639099,160.399327,157.3485743,154.5709464,151.8883656,148.964028,146.8611233,144.3632557,142.2838585,139.2958628,137.338024,135.2158283,132.9712209,130.8162434,128.8839769,126.6235298,124.9286391,123.193443
50,215.7069907,203.2580261,199.7092624,196.1063739,192.4772388,189.0799917,185.1860046,182.2082532,178.4962533,175.4992291,172.4495067,169.4183304,166.4269416,163.6603731,160.907897,158.1218882,155.8928861,152.9224172,150.4805375,148.0719474,145.7142222,143.1913297,141.071316,138.818001,136.7514614,134.85292
51,236.2878677,222.7944763,218.9973337,215.1762008,210.9446425,207.0449897,203.519719,199.7285286,196.2080314,192.3331528,189.0934063,186.0281614,182.7947918,179.8177211,176.6312623,173.5534966,170.753624,167.8992784,165.1611391,162.3708879,159.9419041,157.3467816,154.9814354,152.4330578,150.0903403,147.7756796
52,258.7882362,244.0995393,239.6648473,235.5215452,231.0096336,227.2087848,223.5013165,219.3679727,215.2792866,211.9457826,207.7318668,204.2740415,200.9688498,197.3047809,194.3207071,190.8759424,187.866137,184.8246409,181.5720172,178.8420597,176.1685391,173.2337184,170.1740943,167.7380185,165.1777456,162.3197854
53,283.1124296,267.3909382,262.5958402,257.6785581,253.6193596,249.2804907,244.8411521,240.696289,236.7835055,232.4507458,228.6754893,224.6393947,220.9871414,217.2144993,213.4031526,210.1316154,206.579559,203.1282652,200.067812,196.8694821,193.4711938,190.4657754,187.45983,184.3788528,181.4197761,178.3952271
54,309.6869823,292.6698908,287.6705539,282.6853647,277.7212947,273.3322183,268.535296,264.0872365,259.7508016,255.1596514,250.8336104,246.4274402,242.122852,238.5280677,234.5473749,230.3523904,226.5256782,222.8304878,219.3651011,216.0587158,212.6902952,208.8454171,205.7404318,202.4189738,199.3145632,196.2702001
55,339.3340968,320.4476543,315.0129924,309.9677777,304.5691655,299.3585325,294.2149742,289.6005141,284.7049801,279.9864622,275.1152568,270.6278566,266.1051731,261.8447227,257.3609166,252.9396709,248.6360974,244.7338078,240.5436003,237.0036609,233.2230251,229.6880899,225.8465285,222.4257192,218.9843065,215.4064792
56,371.6831205,351.2726482,345.2410875,339.6812621,333.9131466,328.2921779,322.8406593,317.573686,312.5127441,307.3792485,302.3223553,297.1184027,292.092961,287.2847402,282.151722,278.0137081,273.4286648,268.8033748,264.538233,260.2226978,256.0758797,252.0413546,248.116488,244.0533246,240.0943914,236.5119857
57,407.052006,384.512238,378.4746554,372.0319024,365.8781238,359.7809475,353.7065056,347.8028509,342.4048239,336.9013466,331.0941273,325.7152882,320.3675615,315.0606363,309.7849351,304.5474471,299.8007512,295.0643439,289.8793458,285.2323302,280.9741539,276.401983,271.8830271,267.7934702,263.0506844,259.2420833
58,446.1585279,421.7359597,414.6045963,407.4729434,400.5719277,394.2148482,387.7362968,381.3840721,375.0318905,368.8673402,362.9274857,356.8702372,351.2101046,345.4540747,339.6993347,334.0142955,328.4871343,323.1514202,318.0327869,312.5669464,307.763291,302.7386018,297.9269626,293.1436947,288.6661625,284.1490305
59,487.8036217,461.3742325,453.8757054,446.3975502,439.0338948,431.3692235,424.7585385,417.6300933,410.9680263,403.7436888,397.4512581,390.8686342,384.7712719,378.2063575,372.2211829,366.0663254,360.0286243,354.0276127,348.1192991,342.3857082,337.1778678,331.676222,326.2720047,321.1499709,316.0968049,311.2319941
60,532.1820533,503.4033998,495.3489186,487.1865528,479.3424787,471.4782277,463.4636181,455.9007869,448.7357897,441.3236741,433.6437407,427.0043753,419.9895057,413.1953703,406.161562,399.7059136,393.3851842,386.7786062,380.3154957,374.3314177,367.9906394,362.0240175,356.3238577,350.7363802,345.2672923,339.4833948
61,578.1994719,547.5184037,539.1143122,530.4361238,521.8331756,513.1168046,504.7262951,496.3358996,488.2251895,480.3555834,472.6039713,464.4602125,457.0386867,449.8013631,442.2984297,435.2387291,428.0666418,420.9180937,414.2005564,407.280569,400.724098,394.781772,387.8078208,381.8921391,375.8338143,369.5387942
62,627.1855736,594.2326925,585.5112864,576.445375,567.3594627,558.040395,548.9050954,539.6764737,530.8449319,522.1471926,513.749205,505.2101127,497.0294472,489.2486369,481.1437474,473.138639,465.6363921,458.1491646,450.6646738,442.9678848,435.624395,429.0063313,422.2179805,415.0133825,408.345905,402.0078922
63,681.048076,645.0470295,636.1770251,626.7509178,616.6686046,607.08766,597.2389773,587.3643726,577.8818641,568.0557505,558.9261187,549.7192969,540.7826881,531.9298337,523.1353404,514.8137605,506.5119842,498.1610676,490.0866352,482.3114601,474.393863,466.4618144,459.0631099,451.6953889,444.2901408,437.5980558
64,740.6057702,701.2870978,690.8890226,681.4539178,671.4998005,661.0684999,650.3491087,639.8729712,629.1635373,619.0764385,608.8345833,598.9666936,589.3061903,579.7101449,569.971176,560.8056952,551.8454393,542.7921271,534.0841898,525.555464,516.9101678,508.3905837,500.1897655,492.037425,484.1201673,476.3020734
65,808.8485811,765.2781386,754.4642668,743.4736352,732.6502778,721.7023878,710.738434,699.1864106,688.1916326,676.5268511,665.6301393,654.7991934,644.0605292,633.6166401,623.2989628,612.8936604,603.1363088,593.3315367,583.7224448,574.2900006,564.9767388,555.7960112,546.8158894,537.7438591,528.8785904,520.7115191
66,887.4896641,839.309429,826.5135311,814.695236,802.4498504,791.3625192,779.7206688,767.4207568,755.0437979,742.8793753,730.6132383,719.1277278,707.0283076,695.4826202,684.324164,672.9860192,661.9314849,651.3596776,641.172989,630.5367552,620.4844009,610.23288,600.4596082,590.4975938,580.715892,571.9616915
67,978.7182187,924.126225,910.1281034,896.1890016,883.1938214,870.1505757,857.6973554,844.8471654,831.764912,821.9380093,812.4197561,799.0201869,785.9425149,772.8299022,760.6075367,748.2082469,736.1318602,723.6172482,712.2480315,701.0960908,689.6190022,678.5196061,667.2487252,656.3506027,645.5804378,634.9906682
68,1083.378279,1022.692898,1005.270433,990.1408677,975.0916453,960.701338,947.02245,933.1819287,918.8083925,911.6701598,904.2295998,889.9648483,875.0010959,861.0084619,846.8482118,833.2982427,819.6967656,806.3405384,793.022644,780.3995369,768.2944784,755.4839398,743.2112941,731.1937484,719.3466071,707.502852
69,1202.773369,1134.768904,1115.769835,1096.85967,1079.574879,1063.133012,1047.70465,1032.079189,1017.103187,1009.932029,1001.564605,985.5143325,969.7675107,953.6666031,938.1904488,922.916067,908.4308577,893.5552078,879.079398,864.4685531,850.9893228,837.4433865,823.6977061,809.991439,797.1727362,784.1299777
70,1336.559511,1261.631196,1238.999829,1217.927578,1197.597857,1178.812298,1160.669573,1143.672791,1127.083627,1114.758232,1101.557654,1084.013072,1067.097646,1050.093898,1032.821128,1015.849358,999.2165099,983.5469945,967.3729432,951.7379294,935.9843115,921.1427149,906.5295461,892.027716,877.4930505,863.3925431
71,1485.20654,1402.665632,1377.853407,1353.334793,1330.19106,1307.92632,1288.008503,1267.826433,1249.310112,1230.733924,1212.857534,1194.641328,1175.415022,1156.825606,1138.366984,1119.492792,1101.483785,1083.229921,1066.418108,1048.755003,1031.842254,1014.920007,998.9006385,983.4469216,967.216488,951.458208
72,1651.106445,1559.207205,1532.816855,1506.149527,1479.173611,1454.246124,1430.106969,1407.625348,1386.240112,1365.933862,1345.760779,1326.040063,1305.69861,1284.746718,1264.424374,1244.636503,1223.765988,1204.329482,1184.359298,1165.509143,1146.883446,1128.236147,1109.480798,1092.024441,1074.847749,1057.488922
73,1838.282201,1735.831346,1706.590142,1677.110091,1648.59916,1619.456666,1592.574041,1565.72717,1541.627967,1517.779705,1495.060199,1472.477756,1451.444916,1428.869512,1406.662691,1384.196993,1362.263867,1339.901633,1318.360364,1296.550442,1276.313371,1255.525877,1235.41682,1214.778959,1195.587601,1176.887728
74,2048.366339,1936.655872,1903.85912,1871.273084,1839.886066,1808.089718,1776.073904,1746.728788,1718.100809,1691.883595,1665.178487,1640.557276,1615.864293,1591.931013,1567.817572,1542.997486,1518.185965,1494.020379,1469.58396,1446.198889,1422.59352,1400.127614,1377.303772,1355.283809,1332.929059,1311.909717
75,2289.025592,2164.134072,2128.896225,2092.708162,2057.239876,2022.473419,1987.754738,1953.622163,1921.138883,1889.609785,1860.420681,1831.7034,1804.414776,1776.966879,1750.923473,1723.819696,1696.976074,1669.508463,1643.514746,1616.586929,1590.731222,1564.788368,1539.909002,1515.115249,1490.916061,1466.536816
76,2561.236864,2425.321679,2386.401831,2347.24469,2307.952564,2269.016591,2230.913401,2192.488671,2154.628874,2119.520217,2084.529044,2052.765477,2020.64875,1990.449556,1960.458758,1931.211334,1901.640858,1871.494477,1842.109416,1812.948308,1783.311318,1754.79598,1726.37427,1699.048747,1671.798422,1644.85335
77,2876.441936,2721.16338,2680.841127,2637.761487,2595.529112,2551.230527,2508.442733,2466.590956,2424.431483,2383.672984,2344.341725,2305.86344,2270.594951,2235.527475,2201.749187,2168.407035,2136.377271,2102.939632,2069.878843,2037.247262,2005.175106,1972.543868,1941.077131,1909.711636,1879.345037,1849.576504
78,3241.522713,3063.366861,3015.663694,2970.69945,2922.936559,2876.177877,2827.332458,2780.579879,2734.110939,2688.205952,2642.457327,2599.90169,2557.230542,2517.739078,2478.453614,2441.356227,2404.07817,2368.662908,2331.749276,2295.501836,2258.426615,2223.352488,2186.797903,2152.295887,2117.423396,2084.119796
79,3667.829243,3463.269373,3405.78922,3353.220379,3303.367563,3249.952932,3197.894637,3143.923932,3091.52231,3040.855508,2989.905039,2939.724709,2892.251716,2844.908772,2801.789203,2757.575015,2716.562622,2674.610431,2634.782107,2593.95639,2553.445682,2512.325334,2473.138144,2433.264528,2394.596349,2356.245021
80,4161.151815,3929.098896,3861.030705,3797.439289,3737.815126,3683.003169,3623.390877,3565.601902,3506.595638,3448.108529,3391.317725,3335.622748,3279.289771,3226.866266,3174.569983,3125.886515,3077.282993,3030.233845,2984.448922,2939.011338,2893.722592,2848.033042,2803.190517,2759.534764,2714.525309,2671.859083
81,4729.795558,4465.614317,4388.082445,4312.969744,4241.941409,4176.012476,4113.865006,4047.175322,3982.993958,3916.804432,3852.35196,3788.822561,3727.3617,3665.676962,3606.933245,3548.788648,3494.399976,3440.00772,3387.787022,3335.796361,3285.445969,3234.367971,3183.810432,3133.318759,3084.109802,3034.711353
82,5385.651622,5084.695626,4996.108704,4909.164478,4826.182455,4747.477514,4673.380457,4603.796989,4530.023903,4457.854095,4384.036245,4312.36892,4242.488578,4173.3036,4104.579313,4039.45737,3974.287749,3914.210751,3853.114422,3793.98312,3735.613091,3679.101989,3622.13675,3565.561491,3509.208479,3454.115666
83,6132.808576,5798.950134,5697.008816,5598.311989,5501.779398,5408.304251,5320.977271,5238.892222,5160.888908,5078.782548,4997.080554,4915.249811,4835.155244,4757.196736,4680.978333,4604.236343,4531.62451,4458.994252,4391.066328,4322.400508,4256.619224,4191.180698,4127.357584,4063.557735,3999.971442,3936.758893
84,6989.328727,6613.566872,6505.043576,6392.866679,6282.553894,6174.894225,6070.993892,5973.0548,5881.209995,5792.988992,5701.525588,5611.319386,5519.201201,5429.934773,5342.678361,5257.581408,5172.335823,5091.143399,5010.233253,4934.09319,4857.415916,4783.209395,4709.345107,4637.869386,4565.717906,4494.273426
85,7959.666442,7546.956813,7427.030702,7306.879612,7180.699428,7058.199076,6938.303475,6823.521724,6713.191609,6609.73834,6512.163364,6408.842273,6307.420811,6205.141984,6105.032134,6008.42152,5913.103598,5817.632862,5727.140766,5636.998814,5551.497125,5465.168539,5381.653744,5298.099371,5217.96496,5137.345907
86,9048.103201,8594.397391,8474.564105,8341.570486,8206.871521,8066.001456,7931.583295,7797.638946,7669.217974,7547.359429,7431.524352,7321.279299,7205.784875,7092.264475,6977.524148,6865.834851,6757.924348,6651.895964,6545.390143,6444.13249,6343.51501,6247.489971,6151.092647,6056.440236,5963.394166,5872.68102
