AGE,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
87,13004.67885,12703.54353,12515.74607,12325.45843,12138.76993,11963.76807,11796.33231,11646.48562,11506.44075,11387.17276,11276.68379,11179.09465,11091.4171,11006.2152,10926.59846,10855.20595,10788.80684,10736.33846,10689.93187,10653.8575,10629.32479,10611.88203,10602.00822,10594.93604,10593.70359,10596.07176
88,14465.31269,14163.25467,13970.08813,13776.25519,13576.89831,13387.55681,13204.51099,13034.76562,12880.43905,12740.84401,12618.4547,12506.65043,12408.16237,12321.03374,12235.46999,12158.84477,12088.50747,12025.83114,11976.11865,11934.21418,11903.70531,11883.85518,11870.89315,11865.69247,11863.25668,11862.88524
89,16043.90605,15734.41363,15553.84918,15354.93958,15155.60909,14951.67168,14755.77677,14566.61683,14394.5918,14237.41496,14094.23666,13971.92866,13860.96418,13760.19239,13675.59426,13592.87598,13517.69771,13452.09693,13393.29841,13349.94728,13312.0712,13288.3137,13273.67509,13266.46612,13264.66916,13265.03052
90,17760.88459,17436.6617,17267.15003,17080.44324,16875.81568,16669.54436,16462.34676,16262.61133,16069.99375,15894.83921,15734.96623,15591.63942,15469.0811,15359.65308,15261.49914,15177.58257,15097.72254,15027.52676,14965.59894,14912.12052,14873.72927,14843.93716,14825.79482,14819.67342,14816.75657,14819.30808
91,19597.62837,19280.11204,19122.63429,18945.66536,18752.39091,18543.47826,18330.41717,18120.7904,17916.01386,17723.64642,17547.14724,17386.63599,17243.65799,17118.36477,17012.24125,16916.61668,16838.07616,16762.04601,16695.28578,16638.98192,16593.34174,16561.62692,16540.23531,16529.18712,16529.13458,16529.96248
92,21562.78728,21238.58958,21105.59739,20938.72582,20762.50042,20566.26279,20354.06103,20138.69313,19922.09844,19716.11377,19522.15959,19344.77756,19184.44078,19044.45036,18923.83511,18817.46048,18729.24188,18649.31713,18580.42026,18522.11117,18473.70197,18434.29876,18413.01978,18400.04816,18398.45231,18401.99372
93,23681.04651,23360.36754,23247.88656,23114.14119,22942.68606,22755.8989,22559.86723,22342.60397,22121.42605,21908.90847,21701.71444,21504.30536,21331.57469,21174.00419,21036.76914,20917.2493,20816.10779,20730.53102,20661.48477,20598.93913,20547.21714,20507.36207,20477.12934,20465.00086,20461.48626,20464.22965
94,25952.60664,25615.98084,25526.05823,25410.07876,25268.87872,25094.36057,24910.31634,24707.86345,24494.19887,24275.93709,24056.9736,23850.66074,23658.4667,23480.54719,23331.39027,23195.69743,23085.04321,22991.39515,22914.59861,22849.81172,22797.39972,22754.39488,22723.10248,22702.93053,22701.96323,22703.66523
95,28303.99313,27956.98925,27880.37953,27794.66119,27675.45252,27535.7881,27358.28084,27173.36229,26980.68451,26757.25443,26533.78823,26326.35503,26120.40885,25934.26626,25760.66929,25617.75328,25489.0445,25381.71213,25298.17954,25227.43322,25177.09053,25129.02099,25099.58779,25079.41601,25069.76297,25072.18928
96,30777.36647,30410.82764,30360.10424,30283.09644,30189.96701,30065.86169,29938.72808,29756.19708,29579.56466,29366.99462,29154.74642,28939.22112,28727.13118,28529.0764,28340.81367,28186.20875,28045.74203,27933.06251,27830.78515,27759.10364,27700,27662.64504,27623.73672,27609.4899,27598.61236,27592.99688
97,33389.99514,32983.19328,32925.98967,32862.73176,32805.39174,32719.56982,32600.84759,32463.81182,32268.37061,32081.86309,31905.38765,31681.35095,31472.13942,31272.52867,31067.8579,30902.11132,30739.77209,30622.3919,30514.89147,30431.66614,30360.60489,30321.19256,30292.87367,30268.52846,30262.56948,30251.40491
98,36053.28893,35617.93657,35565.68823,35540.1591,35495.3129,35406.21866,35335.43231,35211.92361,35074.79348,34905.66038,34725.68579,34523.35006,34300.55526,34114.10407,33916.08392,33713.93304,33567.25146,33445.71814,33324.80164,33212.2533,33165.42645,33106.90423,33072.3423,33050.94448,33035.53091,33043.23928
99,38815.37492,38346.35417,38335.22084,38345.86466,38216.56051,38216.81068,38159.93789,38052.43446,37922.35802,37792.29711,37615.28327,37472.14263,37282.64073,37050.16358,36871.50838,36700.3367,36522.34637,36377.64085,36271.52989,36142.03455,36076.8673,36005.48133,35974.69619,35969.68199,35943.91245,35945.40715
100,41682.7853,41297.63131,41288.27878,41138.65932,41104.73458,41043.81443,41004.4501,40991.8393,40870.61669,40764.33121,40630.18242,40496.30412,40274.94908,40131.57895,39887.39714,39702.33307,39551.67173,39420.60873,39294.36181,39141.49444,39074.24106,39024.39024,38998.92934,38949.55798,38960.37056,38974.90657
101,44783.30658,44112.76949,44035.08772,44244.60432,43993.75975,43970.76736,43934.42623,43857.75862,43829.78723,43762.78119,43597.26295,43575.41899,43389.52972,43222.50639,43014.12873,42795.38905,42695.13009,42489.00063,42433.41404,42279.20228,42215.25601,42131.22842,42093.02326,42079.85959,42078.36457,42032.04047
102,47500,47093.02326,46884.273,47021.94357,47096.77419,47075.20891,46956.52174,46978.5575,47024.95202,46590.90909,46727.27273,46793.76083,46369.63696,46238.24451,45945.94595,45867.7686,45969.7733,45750.87311,45464.48087,45425.86751,45310.95755,45298.37251,45183.29071,45220.88353,45303.0303,45147.05882
103,50746.26866,49735.44974,49450.54945,49720.67039,49704.14201,50000,50000,49590.16393,50000,49637.68116,49645.39007,49146.75768,49185.66775,49230.76923,49271.13703,49166.66667,48600.50891,48717.94872,48712.44635,48496.99399,48554.91329,48375.45126,48429.75207,48367.02955,48240.46921,48199.44598
104,53333.33333,53535.35354,52631.57895,52173.91304,53333.33333,52941.17647,52439.02439,52631.57895,52845.52846,52941.17647,52517.98561,52816.90141,53020.13423,52564.10256,52121.21212,51724.13793,51912.56831,51980.19802,51818.18182,51882.84519,51750.97276,51685.39326,51748.25175,51602.5641,51506.0241,51274.78754
105,55102.04082,55102.04082,56521.73913,55555.55556,56818.18182,57142.85714,57500,56410.25641,55555.55556,56896.55172,57812.5,56060.60606,56716.41791,55714.28571,55405.40541,55696.20253,54761.90476,54545.45455,54639.17526,54716.98113,54782.6087,55645.16129,55038.75969,54347.82609,54966.88742,54658.38509
106,62500,63636.36364,63636.36364,60000,65000,63157.89474,61111.11111,64705.88235,64705.88235,65000,60000,62962.96296,58620.68966,58620.68966,58064.51613,60606.06061,60000,57894.73684,57500,59090.90909,58333.33333,59615.38462,58181.81818,58620.68966,58730.15873,58823.52941
107,60000,66666.66667,62500,62500,62500,57142.85714,57142.85714,57142.85714,66666.66667,66666.66667,57142.85714,60000,60000,66666.66667,66666.66667,61538.46154,61538.46154,64285.71429,68750,64705.88235,66666.66667,65000,66666.66667,65217.3913,62500,61538.46154
108,62500,66666.66667,66666.66667,66666.66667,66666.66667,66666.66667,66666.66667,66666.66667,66666.66667,50000,50000,66666.66667,75000,75000,75000,75000,60000,60000,60000,60000,66666.66667,66666.66667,57142.85714,57142.85714,62500,66666.66667
109,75000,66666.66667,50000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,50000,50000,50000,50000,50000,50000,66666.66667,66666.66667,66666.66667
110,50000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
111,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
112,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
113,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
114,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
115,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
116,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
117,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
118,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
119,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
120,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
121,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
122,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
123,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
124,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
125,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000
